statefips,countyfips,metrofips,geo_area,initiative,naics_title,naics_code,n_years,avg_growth,sd_growth,cv_growth,current_jobs
0,000,00000,United States,BioCrossroads,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",423450,9,3.328879321830384,2.053454536604884,0.6168606122602823,334534.795519058
0,000,00000,United States,BioCrossroads,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",541715,9,3.468489550084529,2.2489966153743945,0.6484080701121285,535681.735506369
0,000,00000,United States,BioCrossroads,Nitrogenous Fertilizer Manufacturing,325311,9,1.9024254090987895,1.4458059556265928,0.7599803643873191,9896.99360681
0,000,00000,United States,BioCrossroads,Research and Development in Biotechnology (except Nanobiotechnology),541714,9,4.8603938862488105,3.8708825026262157,0.7964133346430721,328124.949828
0,000,00000,United States,BioCrossroads,Pharmaceutical Preparation Manufacturing,325412,9,1.4136587804125869,1.188194008950171,0.8405097647420884,237947.898208
0,000,00000,United States,BioCrossroads,Electromedical and Electrotherapeutic Apparatus Manufacturing,334510,9,1.278880100201142,1.2512951256531406,0.9784303668939232,79689.0324149
0,000,00000,United States,BioCrossroads,Surgical and Medical Instrument Manufacturing,339112,9,1.4331820885876048,1.450196858440421,1.0118720223956916,151486.228025
0,000,00000,United States,BioCrossroads,Drugs and Druggists' Sundries Merchant Wholesalers,424210,9,1.5682452513689629,1.6418547403633024,1.0469374856579887,257134.261318344
0,000,00000,United States,Conexus,Animal Food Manufacturing,3111,9,2.8471301803220674,1.4237333494052935,0.5000590978401419,82046.6856964
0,000,00000,United States,Conexus,Other Food Manufacturing,3119,9,3.0815838705551664,1.7826783238446617,0.5784941766077913,300138.2198146
0,000,00000,United States,Conexus,Grain and Oilseed Milling,3112,9,1.3002181187508028,0.901201387357553,0.6931155429701218,69231.90409116
0,000,00000,United States,Conexus,Dairy Product Manufacturing,3115,9,1.7178969641817161,1.2473934700782627,0.7261165809629522,178188.88984218
0,000,00000,United States,Conexus,Pharmaceutical and Medicine Manufacturing,3254,9,2.194646073047399,1.6586388542743165,0.7557659864358885,371739.2203141
0,000,00000,United States,Conexus,Inland Water Transportation,4832,9,1.2476512990211464,1.1875157665158478,0.9518010099837364,24357.8935975
0,000,00000,United States,Conexus,Drugs and Druggists' Sundries Merchant Wholesalers,4242,9,1.5682452513689618,1.6418547403633086,1.0469374856579934,272966.307132
0,000,00000,United States,Conexus,"Management, Scientific, and Technical Consulting Services",5416,9,3.349510730751236,3.6057804570704692,1.0765096000339598,181980.749598
0,000,00000,United States,Conexus,"Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",3253,9,1.1868837906467384,1.2816223182784572,1.079821233029137,40123.27395603
0,000,00000,United States,Conexus,Warehousing and Storage,4931,9,6.24945803131885,7.060201490562999,1.1297302030321907,2122169.4297486
0,000,00000,United States,TechPoint,Software Publishers,513210,9,5.585273636535385,4.885881396360892,0.8747792345213842,740092.79434
0,000,00000,United States,TechPoint,Computer Systems Design Services,541512,9,2.231594827661043,2.0125673451946535,0.9018515907316588,1273442.10651
0,000,00000,United States,TechPoint,Electromedical and Electrotherapeutic Apparatus Manufacturing,334510,9,1.278880100201142,1.2512951256531406,0.9784303668939232,79689.0324149
0,000,00000,United States,TechPoint,Computer Facilities Management Services,541513,9,1.8948040784019633,1.9009394743766501,1.0032380107498298,89786.8287609
0,000,00000,United States,TechPoint,Semiconductor Machinery Manufacturing,333242,9,4.094115540589215,4.327984639052214,1.0571232287277708,32477.981752
0,000,00000,United States,TechPoint,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",518210,9,5.440626392595571,5.970465272290582,1.0973856393477222,547643.279036
0,000,00000,United States,TechPoint,Custom Computer Programming Services,541511,9,2.598184331888007,2.9180611263345404,1.1231155120599507,1232340.97801
0,000,00000,United States,TechPoint,Semiconductor and Related Device Manufacturing,334413,9,1.7301594546685561,1.9552505937532678,1.1300984937991347,215199.451971
0,000,00000,United States,TechPoint,All Other Telecommunications,517810,9,7.125280071466239,8.308028643338485,1.1659932746515689,56799.8233876
0,000,00000,United States,TechPoint,Satellite Telecommunications,517410,9,2.2085138682584304,3.1550961413723155,1.4286059900816164,10234.7244517
00,000,14020,Bloomington MSA,Advanced & Traded Industries,"Architectural, Engineering, and Related Services",5413,9,5.988712183563134,4.335752609898788,0.7239874746024484,638.133278758403
00,000,14020,Bloomington MSA,Advanced & Traded Industries,Sawmills and Wood Preservation,3211,9,7.4690969030538525,6.973755489398167,0.9336812174102123,115.818245795
00,000,14020,Bloomington MSA,Advanced & Traded Industries,"Other Professional, Scientific, and Technical Services",5419,9,3.714312498124064,3.64246249203624,0.9806559070826398,294.852906730993
00,000,14020,Bloomington MSA,Advanced & Traded Industries,Management of Companies and Enterprises,5511,9,3.5183162455802504,3.7368895222948892,1.0621243974270969,632.5275835574939
00,000,14020,Bloomington MSA,Advanced & Traded Industries,"Management, Scientific, and Technical Consulting Services",5416,19,1572.6768333197451,1726.1487991882602,1.0975864606236698,241.46778536371
00,000,14020,Bloomington MSA,Advanced & Traded Industries,Other Financial Investment Activities,5239,9,5.779351012911748,7.153319068068155,1.2377374297021935,107.775005310119
00,000,14020,Bloomington MSA,Advanced & Traded Industries,Professional and Commercial Equipment and Supplies Merchant Wholesalers,4234,9,3.7699280202216023,5.349688768568504,1.4190426819486175,480.470588728845
00,000,14020,Bloomington MSA,Advanced & Traded Industries,Grocery and Related Product Merchant Wholesalers,4244,9,2.228851368223636,3.752843886836411,1.6837569074098357,575.1004147422
00,000,14020,Bloomington MSA,Advanced & Traded Industries,Communications Equipment Manufacturing,3342,9,31.262927098830804,52.64969468214487,1.6840935756176811,130.639979631
00,000,14020,Bloomington MSA,Advanced & Traded Industries,Plastics Product Manufacturing,3261,9,4.182312980138893,7.148876734455288,1.709311753664566,796.1012969999999
00,000,14020,Bloomington MSA,AgriNovus,Sawmills,321113,9,7.4690969030538525,6.973755489398167,0.9336812174102123,115.818245795
00,000,14020,Bloomington MSA,AgriNovus,General Line Grocery Merchant Wholesalers,424410,9,12.928449881304806,37.269501455640516,2.8827509715247537,200.755336982
00,000,14020,Bloomington MSA,AgriNovus,Wineries,312130,9,0.7785948696221783,3.639824546268717,4.674863254666682,240.958807951
00,000,14020,Bloomington MSA,BioCrossroads,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",541715,9,4.027066246544066,3.831307137496974,0.9513891510438679,173.190875815791
00,000,14020,Bloomington MSA,BioCrossroads,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",423450,9,4.4260685213445425,5.467995169826927,1.2354068048105749,444.02151564356
00,000,14020,Bloomington MSA,BioCrossroads,Pharmaceutical Preparation Manufacturing,325412,9,6.9003011858618954,15.943013974555774,2.3104808826637298,2941.85647687
00,000,14020,Bloomington MSA,BioCrossroads,Surgical and Medical Instrument Manufacturing,339112,9,1.903017044275769,7.020724749122477,3.689260046430301,5712.29177764
00,000,14020,Bloomington MSA,Conexus,Sawmills and Wood Preservation,3211,9,7.4690969030538525,6.973755489398167,0.9336812174102123,115.818245795
00,000,14020,Bloomington MSA,Conexus,Other Miscellaneous Manufacturing,3399,19,326.2853370223721,409.6043865316854,1.255356401454229,227.799145946
00,000,14020,Bloomington MSA,Conexus,Medical Equipment and Supplies Manufacturing,3391,19,627495.6709530763,886811.812677776,1.4132556664985998,5767.0385584053
00,000,14020,Bloomington MSA,Conexus,Professional and Commercial Equipment and Supplies Merchant Wholesalers,4234,9,3.769928020221605,5.3496887685685035,1.4190426819486162,480.470588728845
00,000,14020,Bloomington MSA,Conexus,Grocery and Related Product Merchant Wholesalers,4244,9,2.228851368223636,3.752843886836418,1.683756907409839,575.1004147422
00,000,14020,Bloomington MSA,Conexus,Communications Equipment Manufacturing,3342,9,31.262927098830804,52.64969468214487,1.6840935756176811,130.639979631
00,000,14020,Bloomington MSA,Conexus,Plastics Product Manufacturing,3261,9,4.182312980138892,7.1488767344552855,1.7093117536645657,796.1012969999999
00,000,14020,Bloomington MSA,Conexus,Miscellaneous Durable Goods Merchant Wholesalers,4239,9,6.767370454335286,14.385988058084648,2.125786988485129,269.27168008370205
00,000,14020,Bloomington MSA,Conexus,Pharmaceutical and Medicine Manufacturing,3254,9,7.2648206606722106,15.82989625810247,2.1789796331514313,3040.3962669502
00,000,14020,Bloomington MSA,Conexus,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,4236,9,5.337508778396012,12.04825372907948,2.2572803585533645,102.07203366603
00,000,14020,Bloomington MSA,TechPoint,Computer Systems Design Services,541512,9,5.679242186639606,5.895146879477886,1.0380164616585985,178.505412016
00,000,14020,Bloomington MSA,TechPoint,Wired Telecommunications Carriers,517111,9,5.030896398873825,7.303023076324556,1.4516345591929405,276.346363049
00,000,14020,Bloomington MSA,TechPoint,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,334220,9,31.262927098830804,52.64969468214487,1.6840935756176811,130.639979631
00,000,16980,Chicago-Naperville-Elgin MSA,Advanced & Traded Industries,Other Food Manufacturing,3119,9,6.250453299088976,2.80565087763925,0.448871584729412,17235.728428978
00,000,16980,Chicago-Naperville-Elgin MSA,Advanced & Traded Industries,Support Activities for Road Transportation,4884,9,3.6866579764218526,2.328625635099376,0.6316359287984351,2290.69187149
00,000,16980,Chicago-Naperville-Elgin MSA,Advanced & Traded Industries,Other Financial Investment Activities,5239,9,3.022796172684609,2.150893266880811,0.7115574931307914,26099.703654563004
00,000,16980,Chicago-Naperville-Elgin MSA,Advanced & Traded Industries,"Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",3253,9,6.866884091084395,5.636934944770687,0.8208868636780093,1178.20011116403
00,000,16980,Chicago-Naperville-Elgin MSA,Advanced & Traded Industries,Animal Slaughtering and Processing,3116,9,2.6156883584663975,2.272980020522977,0.8689796753370292,12223.4425303853
00,000,16980,Chicago-Naperville-Elgin MSA,Advanced & Traded Industries,Pharmaceutical and Medicine Manufacturing,3254,9,1.8711493678026627,1.6376151099349505,0.8751920814627657,22024.8590224254
00,000,16980,Chicago-Naperville-Elgin MSA,Advanced & Traded Industries,Couriers and Express Delivery Services,4921,9,3.523363211019849,3.6175027890510827,1.0267186697462238,39962.5167484
00,000,16980,Chicago-Naperville-Elgin MSA,Advanced & Traded Industries,Audio and Video Equipment Manufacturing,3343,9,1.4627648882083801,1.554112519262441,1.0624486079686701,1953.44455764
00,000,16980,Chicago-Naperville-Elgin MSA,Advanced & Traded Industries,Warehousing and Storage,4931,9,7.61983830256993,8.158867698325901,1.070740266965268,66161.02642793811
00,000,16980,Chicago-Naperville-Elgin MSA,Advanced & Traded Industries,"Pulp, Paper, and Paperboard Mills",3221,9,3.752184170583936,4.201326719976539,1.1197016268321138,877.88091341119
00,000,16980,Chicago-Naperville-Elgin MSA,AgriNovus,Pesticide and Other Agricultural Chemical Manufacturing,325320,9,6.1954100768484235,4.263875704128199,0.6882313924726049,1021.65425937
00,000,16980,Chicago-Naperville-Elgin MSA,AgriNovus,Meat Processed from Carcasses,311612,9,3.240159409367739,2.4232085919526773,0.7478670910285629,11298.8958047
00,000,16980,Chicago-Naperville-Elgin MSA,AgriNovus,Distilleries,312140,9,2.0063545406145016,1.558538793357393,0.7768012890084958,660.422468838
00,000,16980,Chicago-Naperville-Elgin MSA,AgriNovus,Coffee and Tea Manufacturing,311920,9,5.218511958198564,4.281807395887999,0.8205035132977033,754.488487387
00,000,16980,Chicago-Naperville-Elgin MSA,AgriNovus,Spice and Extract Manufacturing,311942,9,3.6360011999231627,3.2704062020211846,0.8994513538912737,3209.48320053
00,000,16980,Chicago-Naperville-Elgin MSA,AgriNovus,Packaged Frozen Food Merchant Wholesalers,424420,9,3.662083248883019,3.453850265682074,0.9431381077247606,2495.53605006
00,000,16980,Chicago-Naperville-Elgin MSA,AgriNovus,Cookie and Cracker Manufacturing,311821,9,14.53190157339194,14.994903315758332,1.0318610568636215,1131.10966663
00,000,16980,Chicago-Naperville-Elgin MSA,AgriNovus,Animal Production and Aquaculture,112000,9,2.596137453580251,2.6846652141747906,1.0340997971707753,1587.24060006
00,000,16980,Chicago-Naperville-Elgin MSA,AgriNovus,Seafood Product Preparation and Packaging,311710,9,6.498860761761723,7.367208353339145,1.1336153555845732,277.248608697
00,000,16980,Chicago-Naperville-Elgin MSA,AgriNovus,Nonchocolate Confectionery Manufacturing,311340,9,10.542201439870693,12.210304783236607,1.1582310253584354,6217.67373178
00,000,16980,Chicago-Naperville-Elgin MSA,BioCrossroads,Pesticide and Other Agricultural Chemical Manufacturing,325320,9,6.1954100768484235,4.263875704128199,0.6882313924726049,1021.65425937
00,000,16980,Chicago-Naperville-Elgin MSA,BioCrossroads,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",423450,9,2.4607089591253497,2.9224580226224743,1.1876487919405356,10345.2644727731
00,000,16980,Chicago-Naperville-Elgin MSA,BioCrossroads,Medicinal and Botanical Manufacturing,325411,9,10.278138440909844,12.329873782085482,1.1996212984453645,3082.83811361
00,000,16980,Chicago-Naperville-Elgin MSA,BioCrossroads,Fertilizer (Mixing Only) Manufacturing,325314,9,12.708246258352226,21.339093034606577,1.6791532522106982,140.46930624
00,000,16980,Chicago-Naperville-Elgin MSA,BioCrossroads,Pharmaceutical Preparation Manufacturing,325412,9,1.1345876659113192,1.9793811703656552,1.7445819568078806,18573.4538972
00,000,16980,Chicago-Naperville-Elgin MSA,BioCrossroads,Irradiation Apparatus Manufacturing,334517,9,1.3010802967268074,3.3900664634919693,2.605578204527829,408.377427737
00,000,16980,Chicago-Naperville-Elgin MSA,BioCrossroads,Testing Laboratories and Services,541380,9,0.7121823802575781,2.105834456902457,2.9568752545391965,660.28959588572
00,000,16980,Chicago-Naperville-Elgin MSA,BioCrossroads,In-Vitro Diagnostic Substance Manufacturing,325413,9,3.278206807432692,10.818431205600643,3.3001063816571814,316.458451186
00,000,16980,Chicago-Naperville-Elgin MSA,BioCrossroads,Wet Corn Milling and Starch Manufacturing,311221,9,2.101936443274488,8.017021625339634,3.814112292020766,1570.21035687
00,000,16980,Chicago-Naperville-Elgin MSA,BioCrossroads,Surgical and Medical Instrument Manufacturing,339112,9,0.617647592440756,2.7709854223783497,4.486353474524616,5844.95701345
00,000,16980,Chicago-Naperville-Elgin MSA,Conexus,Other Food Manufacturing,3119,9,6.250453299088976,2.8056508776392506,0.4488715847294121,17235.728428978
00,000,16980,Chicago-Naperville-Elgin MSA,Conexus,Support Activities for Road Transportation,4884,9,3.6866579764218526,2.328625635099376,0.6316359287984351,2290.69187149
00,000,16980,Chicago-Naperville-Elgin MSA,Conexus,"Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",3253,9,6.866884091084395,5.636934944770687,0.8208868636780093,1178.20011116403
00,000,16980,Chicago-Naperville-Elgin MSA,Conexus,Animal Slaughtering and Processing,3116,9,2.6156883584663975,2.272980020522977,0.8689796753370292,12223.4425303853
00,000,16980,Chicago-Naperville-Elgin MSA,Conexus,Pharmaceutical and Medicine Manufacturing,3254,9,1.8711493678026652,1.6376151099349547,0.8751920814627668,22024.8590224254
00,000,16980,Chicago-Naperville-Elgin MSA,Conexus,Couriers and Express Delivery Services,4921,9,3.523363211019849,3.6175027890510827,1.0267186697462238,39962.5167484
00,000,16980,Chicago-Naperville-Elgin MSA,Conexus,Audio and Video Equipment Manufacturing,3343,9,1.4627648882083801,1.554112519262441,1.0624486079686701,1953.44455764
00,000,16980,Chicago-Naperville-Elgin MSA,Conexus,Warehousing and Storage,4931,9,7.619838302569924,8.158867698325897,1.0707402669652684,66161.02642793811
00,000,16980,Chicago-Naperville-Elgin MSA,Conexus,"Pulp, Paper, and Paperboard Mills",3221,9,3.752184170583936,4.201326719976539,1.1197016268321138,877.88091341119
00,000,16980,Chicago-Naperville-Elgin MSA,Conexus,Seafood Product Preparation and Packaging,3117,9,6.498860761761723,7.367208353339145,1.1336153555845732,277.248608697
00,000,16980,Chicago-Naperville-Elgin MSA,TechPoint,Semiconductor and Related Device Manufacturing,334413,9,8.056799169324318,7.891988879422221,0.9795439495960628,286.84395028
00,000,16980,Chicago-Naperville-Elgin MSA,TechPoint,Software Publishers,513210,9,7.906445101390647,8.156169269024074,1.031584886055745,11776.9302655
00,000,16980,Chicago-Naperville-Elgin MSA,TechPoint,Audio and Video Equipment Manufacturing,334310,9,1.4627648882083801,1.554112519262441,1.0624486079686701,1953.44455764
00,000,16980,Chicago-Naperville-Elgin MSA,TechPoint,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing",334511,9,2.3468011491848566,3.0082124962358883,1.2818352749148636,3439.88000935
00,000,16980,Chicago-Naperville-Elgin MSA,TechPoint,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",518210,9,2.9112414975347654,5.142760577345099,1.7665180239083498,11438.6292105
00,000,16980,Chicago-Naperville-Elgin MSA,TechPoint,Computer Facilities Management Services,541513,9,4.405970273958314,8.2372013440722,1.8695544526840209,1223.19427574
00,000,16980,Chicago-Naperville-Elgin MSA,TechPoint,Computer Terminal and Other Computer Peripheral Equipment Manufacturing,334118,9,6.66738227488605,14.694962217885577,2.2040077517734233,1263.9098197
00,000,16980,Chicago-Naperville-Elgin MSA,TechPoint,Electronic Connector Manufacturing,334417,9,3.7095966330334496,8.831083028288928,2.3806046591829806,1577.20357211
00,000,16980,Chicago-Naperville-Elgin MSA,TechPoint,Electronic and Precision Equipment Repair and Maintenance,811210,9,2.2546938596036203,5.8309876209765825,2.586154921272408,3892.54661829
00,000,16980,Chicago-Naperville-Elgin MSA,TechPoint,Irradiation Apparatus Manufacturing,334517,9,1.3010802967268074,3.3900664634919693,2.605578204527829,408.377427737
00,000,17140,Cincinnati MSA,Advanced & Traded Industries,Scientific Research and Development Services,5417,9,4.998452311931091,3.42166996781025,0.6845458862622077,4986.5752364553
00,000,17140,Cincinnati MSA,Advanced & Traded Industries,Other Financial Investment Activities,5239,9,3.5591696367007937,2.4945815880984656,0.7008886461536691,3628.3912197227
00,000,17140,Cincinnati MSA,Advanced & Traded Industries,Other Support Services,5619,9,4.186965716452226,3.3803144766337545,0.8073422868859844,1120.61079914
00,000,17140,Cincinnati MSA,Advanced & Traded Industries,Insurance and Employee Benefit Funds,5251,9,12.31577383975918,10.45965781157081,0.8492895328918557,106.600417168
00,000,17140,Cincinnati MSA,Advanced & Traded Industries,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",3345,9,2.2322602826465228,2.010599390087066,0.9007011439111122,3115.05383980004
00,000,17140,Cincinnati MSA,Advanced & Traded Industries,Other Wood Product Manufacturing,3219,9,4.863492193858411,4.46038416802319,0.9171155191028654,1183.33850126454
00,000,17140,Cincinnati MSA,Advanced & Traded Industries,Iron and Steel Mills and Ferroalloy Manufacturing,3311,9,5.2649908268364785,4.86956642310542,0.9248955189597826,4117.05617459
00,000,17140,Cincinnati MSA,Advanced & Traded Industries,Other Support Activities for Transportation,4889,9,10.238472846377265,9.881553598847146,0.9651394057604588,624.7761748549999
00,000,17140,Cincinnati MSA,Advanced & Traded Industries,Cement and Concrete Product Manufacturing,3273,9,1.9879421990020611,2.124033080779338,1.0684581683741077,1393.2577271908
00,000,17140,Cincinnati MSA,Advanced & Traded Industries,Petroleum and Coal Products Manufacturing,3241,9,6.868047903716005,7.969727945205451,1.1604065750463641,994.0086432051996
00,000,17140,Cincinnati MSA,AgriNovus,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing",311941,9,19.608693202314207,19.013649493881932,0.9696540864659942,664.839122793
00,000,17140,Cincinnati MSA,AgriNovus,Meat Processed from Carcasses,311612,9,5.749675942114878,5.686159014784025,0.988952955267338,3094.2055129
00,000,17140,Cincinnati MSA,AgriNovus,Crop Production,111000,9,5.703982596862615,5.881223702946255,1.0310732199956445,1203.98378848
00,000,17140,Cincinnati MSA,AgriNovus,Other Grocery and Related Products Merchant Wholesalers,424490,9,3.205909417161855,4.006473043600066,1.2497149863787913,1856.3093692100001
00,000,17140,Cincinnati MSA,AgriNovus,Breweries,312120,9,4.996602703162724,6.5543326554803745,1.3117578172328264,2086.36367055
00,000,17140,Cincinnati MSA,AgriNovus,Ice Cream and Frozen Dessert Manufacturing,311520,9,3.8888211450212236,5.201856833103053,1.3376436300658572,1076.41056098
00,000,17140,Cincinnati MSA,AgriNovus,Farm and Garden Machinery and Equipment Merchant Wholesalers,423820,9,2.7605324130585562,3.9512926579787377,1.431351662196521,447.693690841
00,000,17140,Cincinnati MSA,AgriNovus,Dog and Cat Food Manufacturing,311111,9,11.41377036651792,18.065335753535045,1.5827667084077115,128.857230378
00,000,17140,Cincinnati MSA,AgriNovus,Ice Manufacturing,312113,9,5.1040377622247295,8.360613501387148,1.6380391154753045,574.346398685
00,000,17140,Cincinnati MSA,AgriNovus,Wine and Distilled Alcoholic Beverage Merchant Wholesalers,424820,9,3.4461949434959656,6.381454812905624,1.8517393582012536,559.820196158
00,000,17140,Cincinnati MSA,BioCrossroads,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",541715,9,4.64944709209308,2.5630027602129655,0.5512489355071158,3734.60913710919
00,000,17140,Cincinnati MSA,BioCrossroads,Research and Development in Biotechnology (except Nanobiotechnology),541714,9,6.37057238914328,9.290712254958589,1.4583795124582222,638.637355911
00,000,17140,Cincinnati MSA,BioCrossroads,Medical Laboratories,621511,9,5.787953101052407,8.860784432161198,1.5309012145502814,2657.91407194
00,000,17140,Cincinnati MSA,BioCrossroads,Electromedical and Electrotherapeutic Apparatus Manufacturing,334510,9,32.610539122118105,63.45754178456309,1.945921272473628,593.423928333
00,000,17140,Cincinnati MSA,BioCrossroads,Surgical and Medical Instrument Manufacturing,339112,9,2.612110213930256,5.9441986875614,2.2756308887202685,439.306042593
00,000,17140,Cincinnati MSA,BioCrossroads,In-Vitro Diagnostic Substance Manufacturing,325413,9,13.856742423377488,44.06649136571639,3.1801479755712654,100.447022988
00,000,17140,Cincinnati MSA,BioCrossroads,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",423450,9,0.7004723591628502,2.420868792430196,3.456051849531121,2410.22398288543
00,000,17140,Cincinnati MSA,BioCrossroads,Pharmaceutical Preparation Manufacturing,325412,9,0.572078150661738,3.283317928720212,5.7392821678686925,2269.78133898
00,000,17140,Cincinnati MSA,BioCrossroads,Farm Supplies Merchant Wholesalers,424910,9,1.0774317248120564,6.480131563367173,6.014424314911969,229.181675456312
00,000,17140,Cincinnati MSA,BioCrossroads,Drugs and Druggists' Sundries Merchant Wholesalers,424210,9,0.8528467844345011,6.117844954196701,7.1734396680093875,1405.10102016678
00,000,17140,Cincinnati MSA,Conexus,Other Support Services,5619,9,4.186965716452226,3.3803144766337545,0.8073422868859844,1120.61079914
00,000,17140,Cincinnati MSA,Conexus,Iron and Steel Mills and Ferroalloy Manufacturing,3311,9,5.2649908268364785,4.86956642310542,0.9248955189597826,4117.05617459
00,000,17140,Cincinnati MSA,Conexus,Other Support Activities for Transportation,4889,9,10.238472846377265,9.881553598847146,0.9651394057604588,624.7761748549999
00,000,17140,Cincinnati MSA,Conexus,Cement and Concrete Product Manufacturing,3273,9,1.9879421990020636,2.1240330807793364,1.0684581683741055,1393.2577271908
00,000,17140,Cincinnati MSA,Conexus,Animal Slaughtering and Processing,3116,9,4.597158726325826,5.58594816334001,1.2150870778839633,4376.0061176832
00,000,17140,Cincinnati MSA,Conexus,Other Chemical Product and Preparation Manufacturing,3259,19,2915.6564989499147,3651.6310312138808,1.2524215498393003,1513.149848821
00,000,17140,Cincinnati MSA,Conexus,Warehousing and Storage,4931,9,8.16777431680273,10.616623803825874,1.2998184562941921,23632.05737517684
00,000,17140,Cincinnati MSA,Conexus,"Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers",4248,9,1.407345324858859,1.9722115188103397,1.4013700006486542,1803.048418888
00,000,17140,Cincinnati MSA,Conexus,Other Food Manufacturing,3119,9,6.338192423086382,9.37723614177815,1.4794811384429232,7224.349974821201
00,000,17140,Cincinnati MSA,Conexus,Local Messengers and Local Delivery,4922,9,16.421452002114986,24.466979823165715,1.48994009908591,1744.27711132
00,000,17140,Cincinnati MSA,TechPoint,Software Publishers,513210,9,3.7817994286095065,4.383851019155273,1.1591971234622374,3144.05633341
00,000,17140,Cincinnati MSA,TechPoint,Computer Facilities Management Services,541513,9,13.465465456486516,15.64497210877619,1.16185899101169,505.503408985
