display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,Year,naics,naics_title,group_by_sort,sort,jobs
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2020,334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing",2,2,916.107889541
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,17140,Cincinnati MSA,2025,334310,Audio and Video Equipment Manufacturing,2,2,82.0208813025
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,23060,Fort Wayne MSA,2024,334514,Totalizing Fluid Meter and Counting Device Manufacturing,2,2,28.5968989427
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2022,334418,Printed Circuit Assembly (Electronic Assembly) Manufacturing,2,2,367.050570104
1,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,0,000,00000,United States,2019,000000,,1,1,1096428.9064374699
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,45460,Terre Haute MSA,2022,334417,Electronic Connector Manufacturing,2,2,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,34620,Muncie MSA,2027,334210,Telephone Apparatus Manufacturing,2,2,0.0
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,43780,South Bend-Mishawaka MSA,2025,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",2,2,342.466122898
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,34620,Muncie MSA,2026,333242,Semiconductor Machinery Manufacturing,2,2,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,17140,Cincinnati MSA,2020,334513,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",2,2,362.745649935
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,17140,Cincinnati MSA,2022,517410,Satellite Telecommunications,2,2,1.69086824361
1,3,Software,,,0,000,00000,United States,2023,000000,,1,1,650185.292225
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,45460,Terre Haute MSA,2019,517810,All Other Telecommunications,2,2,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,21140,Elkhart-Goshen MSA,2022,334417,Electronic Connector Manufacturing,2,2,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,17140,Cincinnati MSA,2021,334290,Other Communications Equipment Manufacturing,2,2,34.8491888669
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,21140,Elkhart-Goshen MSA,2019,516210,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",2,2,0.45114903022
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,16980,Chicago-Naperville-Elgin MSA,2028,334118,Computer Terminal and Other Computer Peripheral Equipment Manufacturing,2,2,1231.47772521
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,34620,Muncie MSA,2025,517112,Wireless Telecommunications Carriers (except Satellite),2,2,32.0323043923
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,33140,Michigan City-La Porte MSA,2022,334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,2,2,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,0,000,00000,United States,2025,334290,Other Communications Equipment Manufacturing,2,2,18279.6748655
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,0,000,00000,United States,2026,334290,Other Communications Equipment Manufacturing,2,2,18377.1108658
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,16980,Chicago-Naperville-Elgin MSA,2022,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,2,2,968.449978234
2,1,IT/Tech Services,,,00,000,43780,South Bend-Mishawaka MSA,2022,541513,Computer Facilities Management Services,2,2,108.927867847
2,1,IT/Tech Services,,,00,000,31140,Louisville/Jefferson County MSA,2022,541512,Computer Systems Design Services,2,2,3999.11023469
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,18020,Columbus MSA,2024,334290,Other Communications Equipment Manufacturing,2,2,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2022,334210,Telephone Apparatus Manufacturing,2,2,1.62089848367
2,1,IT/Tech Services,,,00,000,14020,Bloomington MSA,2027,541512,Computer Systems Design Services,2,2,169.140223801
2,1,IT/Tech Services,,,00,000,43780,South Bend-Mishawaka MSA,2027,611420,Computer Training,2,2,4.83897293964
2,1,IT/Tech Services,,,00,000,21780,Evansville MSA,2025,423430,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,2,2,250.691824276
2,1,IT/Tech Services,,,00,000,17140,Cincinnati MSA,2019,541511,Custom Computer Programming Services,2,2,5527.20422065
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,33140,Michigan City-La Porte MSA,2020,334418,Printed Circuit Assembly (Electronic Assembly) Manufacturing,2,2,0.519968338426
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,43780,South Bend-Mishawaka MSA,2022,334516,Analytical Laboratory Instrument Manufacturing,2,2,0.362512194194
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,29020,Kokomo MSA,2019,334513,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",2,2,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,29200,Lafayette-West Lafayette MSA,2019,334118,Computer Terminal and Other Computer Peripheral Equipment Manufacturing,2,2,0.0
1,3,Software,,,00,000,34620,Muncie MSA,2028,000000,,1,1,150.548853409
2,3,Software,,,00,000,21140,Elkhart-Goshen MSA,2022,513210,Software Publishers,2,2,24.1283611988
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,34620,Muncie MSA,2027,334513,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",2,2,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,16980,Chicago-Naperville-Elgin MSA,2022,334112,Computer Storage Device Manufacturing,2,2,1.05249451416
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,34620,Muncie MSA,2028,334418,Printed Circuit Assembly (Electronic Assembly) Manufacturing,2,2,0.0
2,2,"Telecommunications, Internet Services and Data Hosting",,,0,000,00000,United States,2027,519290,Web Search Portals and All Other Information Services,2,2,171248.694837
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,45460,Terre Haute MSA,2021,516210,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",2,2,0.531777469735
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,18020,Columbus MSA,2027,334310,Audio and Video Equipment Manufacturing,2,2,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,34620,Muncie MSA,2022,334210,Telephone Apparatus Manufacturing,2,2,0.0
2,1,IT/Tech Services,,,00,000,18020,Columbus MSA,2022,541519,Other Computer Related Services,2,2,0.960413405704
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,29020,Kokomo MSA,2024,334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,2,2,0.0
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,43780,South Bend-Mishawaka MSA,2019,519290,Web Search Portals and All Other Information Services,2,2,6.06743564112
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,31140,Louisville/Jefferson County MSA,2022,517810,All Other Telecommunications,2,2,60.1468938946
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,29020,Kokomo MSA,2024,334417,Electronic Connector Manufacturing,2,2,0.562049479965
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,334416,"Capacitor, Resistor, Coil, Transformer, and Other Inductor Manufacturing",2,2,39.6575459662
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,29200,Lafayette-West Lafayette MSA,2021,334118,Computer Terminal and Other Computer Peripheral Equipment Manufacturing,2,2,0.0
2,1,IT/Tech Services,,,00,000,34620,Muncie MSA,2019,811210,Electronic and Precision Equipment Repair and Maintenance,2,2,5.43060328292
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,45460,Terre Haute MSA,2026,334310,Audio and Video Equipment Manufacturing,2,2,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,29200,Lafayette-West Lafayette MSA,2027,334419,Other Electronic Component Manufacturing,2,2,0.932071656135
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,29200,Lafayette-West Lafayette MSA,2027,519290,Web Search Portals and All Other Information Services,2,2,0.871706641552
1,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,34620,Muncie MSA,2021,000000,,1,1,0.0
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,16980,Chicago-Naperville-Elgin MSA,2022,516210,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",2,2,4356.98011532
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,21140,Elkhart-Goshen MSA,2028,334419,Other Electronic Component Manufacturing,2,2,61.1083357581
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,23060,Fort Wayne MSA,2028,334517,Irradiation Apparatus Manufacturing,2,2,0.0
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,31140,Louisville/Jefferson County MSA,2027,517810,All Other Telecommunications,2,2,33.9583158368
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,34620,Muncie MSA,2022,517111,Wired Telecommunications Carriers,2,2,31.1285814025
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,14020,Bloomington MSA,2024,517121,Telecommunications Resellers,2,2,0.0
0,0,Tech Total,,,00,000,33140,Michigan City-La Porte MSA,2026,000000,,0,0,435.5356031432851
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,34620,Muncie MSA,2026,334418,Printed Circuit Assembly (Electronic Assembly) Manufacturing,2,2,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,33140,Michigan City-La Porte MSA,2021,334210,Telephone Apparatus Manufacturing,2,2,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,16980,Chicago-Naperville-Elgin MSA,2026,333242,Semiconductor Machinery Manufacturing,2,2,0.417083168662
2,1,IT/Tech Services,,,00,000,45460,Terre Haute MSA,2021,541513,Computer Facilities Management Services,2,2,4.93441222801
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,18,000,00000,Indiana,2028,334513,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",2,2,1974.06087039
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,31140,Louisville/Jefferson County MSA,2028,334290,Other Communications Equipment Manufacturing,2,2,206.28853774
1,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,17140,Cincinnati MSA,2022,000000,,1,1,3702.2511070679802
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,16980,Chicago-Naperville-Elgin MSA,2026,519290,Web Search Portals and All Other Information Services,2,2,3409.80519225
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,18020,Columbus MSA,2026,517410,Satellite Telecommunications,2,2,1.04352097287
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2019,334610,Manufacturing and Reproducing Magnetic and Optical Media,2,2,4.62662873662
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,0,000,00000,United States,2019,334610,Manufacturing and Reproducing Magnetic and Optical Media,2,2,11647.698384
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,21780,Evansville MSA,2026,517111,Wired Telecommunications Carriers,2,2,911.67174995
2,1,IT/Tech Services,,,00,000,43780,South Bend-Mishawaka MSA,2028,541513,Computer Facilities Management Services,2,2,252.372268942
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,16980,Chicago-Naperville-Elgin MSA,2020,334519,Other Measuring and Controlling Device Manufacturing,2,2,563.200185441
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,31140,Louisville/Jefferson County MSA,2026,334412,Bare Printed Circuit Board Manufacturing,2,2,1.16966437627
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,43780,South Bend-Mishawaka MSA,2026,334515,Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals,2,2,0.0
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,16980,Chicago-Naperville-Elgin MSA,2022,517410,Satellite Telecommunications,2,2,213.143688566
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,45460,Terre Haute MSA,2021,334210,Telephone Apparatus Manufacturing,2,2,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,0,000,00000,United States,2028,334111,Electronic Computer Manufacturing,2,2,61286.3337207
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,21140,Elkhart-Goshen MSA,2024,334111,Electronic Computer Manufacturing,2,2,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,14020,Bloomington MSA,2027,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,2,2,1.02210702064
2,1,IT/Tech Services,,,00,000,17140,Cincinnati MSA,2021,611420,Computer Training,2,2,21.5274252219
2,1,IT/Tech Services,,,00,000,21780,Evansville MSA,2019,541511,Custom Computer Programming Services,2,2,86.5680358658
2,2,"Telecommunications, Internet Services and Data Hosting",,,18,000,00000,Indiana,2025,517810,All Other Telecommunications,2,2,225.240055813
2,1,IT/Tech Services,,,0,000,00000,United States,2022,541512,Computer Systems Design Services,2,2,1154330.04812
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,17140,Cincinnati MSA,2026,334412,Bare Printed Circuit Board Manufacturing,2,2,14.0521235775
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,43780,South Bend-Mishawaka MSA,2020,334290,Other Communications Equipment Manufacturing,2,2,0.0
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2026,517112,Wireless Telecommunications Carriers (except Satellite),2,2,1097.9526905
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,34620,Muncie MSA,2027,334610,Manufacturing and Reproducing Magnetic and Optical Media,2,2,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,45460,Terre Haute MSA,2023,334112,Computer Storage Device Manufacturing,2,2,0.0
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2022,516210,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",2,2,864.267836651
2,1,IT/Tech Services,,,00,000,31140,Louisville/Jefferson County MSA,2028,541513,Computer Facilities Management Services,2,2,189.146994152
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2028,517111,Wired Telecommunications Carriers,2,2,545.038800459
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,33140,Michigan City-La Porte MSA,2021,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,2,2,0.0
