display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,year,naics,naics_title,group_by_sort,sort,jobs,grp
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,31140,Louisville/Jefferson County MSA,2010,517111,Wired Telecommunications Carriers,2,2,3080.27598994,753653317.513
2,1,IT/Tech Services,,,00,000,14020,Bloomington MSA,2021,541519,Other Computer Related Services,2,2,0.744556606854,683521.267191
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,34620,Muncie MSA,2007,334418,Printed Circuit Assembly (Electronic Assembly) Manufacturing,2,2,0.0,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,18020,Columbus MSA,2015,334514,Totalizing Fluid Meter and Counting Device Manufacturing,2,2,0.0,0.0
2,1,IT/Tech Services,,,00,000,14020,Bloomington MSA,2016,541512,Computer Systems Design Services,2,2,99.5901035732,14274332.3986
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2020,334417,Electronic Connector Manufacturing,2,2,70.5722382987,7207130.06023
2,1,IT/Tech Services,,,0,000,00000,United States,2014,541512,Computer Systems Design Services,2,2,868776.144267,127334413845.0
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,31140,Louisville/Jefferson County MSA,2018,517810,All Other Telecommunications,2,2,45.6676255464,16413858.585
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,31140,Louisville/Jefferson County MSA,2012,519290,Web Search Portals and All Other Information Services,2,2,69.6386112748,15117874.0339
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2021,334290,Other Communications Equipment Manufacturing,2,2,146.570706656,37887219.4128
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,16980,Chicago-Naperville-Elgin MSA,2022,334519,Other Measuring and Controlling Device Manufacturing,2,2,706.301810468,142033881.904
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,14020,Bloomington MSA,2018,334419,Other Electronic Component Manufacturing,2,2,0.0,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,18,000,00000,Indiana,2015,334210,Telephone Apparatus Manufacturing,2,2,218.632156675,56712167.9878
2,1,IT/Tech Services,,,00,000,21780,Evansville MSA,2012,541512,Computer Systems Design Services,2,2,295.318980295,36708207.18
1,3,Software,,,18,000,00000,Indiana,2008,000000,,1,1,1660.45766587,477729146.812
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,43780,South Bend-Mishawaka MSA,2021,516210,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",2,2,41.0304320071,15687408.1803
2,2,"Telecommunications, Internet Services and Data Hosting",,,0,000,00000,United States,2009,519290,Web Search Portals and All Other Information Services,2,2,41273.3579901,14430426038.5
2,1,IT/Tech Services,,,00,000,16980,Chicago-Naperville-Elgin MSA,2014,811210,Electronic and Precision Equipment Repair and Maintenance,2,2,3040.27059138,281145934.293
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,31140,Louisville/Jefferson County MSA,2022,334416,"Capacitor, Resistor, Coil, Transformer, and Other Inductor Manufacturing",2,2,0.0,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2020,334513,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",2,2,886.065176204,94440653.1702
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,29020,Kokomo MSA,2019,334419,Other Electronic Component Manufacturing,2,2,0.695123904984,54638.7812012
2,1,IT/Tech Services,,,0,000,00000,United States,2024,541511,Custom Computer Programming Services,2,2,1092558.78895,245743698080.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,43780,South Bend-Mishawaka MSA,2023,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,2,2,0.0,0.0
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,34620,Muncie MSA,2016,519290,Web Search Portals and All Other Information Services,2,2,0.0,254869.493649
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,21780,Evansville MSA,2018,517410,Satellite Telecommunications,2,2,7.35170416024,1971544.01057
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,45460,Terre Haute MSA,2023,334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,2,2,0.0,432931.081153
2,1,IT/Tech Services,,,00,000,31140,Louisville/Jefferson County MSA,2008,541511,Custom Computer Programming Services,2,2,1869.16807591,192265042.247
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,34620,Muncie MSA,2021,334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing",2,2,0.0,0.0
2,1,IT/Tech Services,,,00,000,17140,Cincinnati MSA,2024,541513,Computer Facilities Management Services,2,2,428.434639469,69310334.3042
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,29200,Lafayette-West Lafayette MSA,2016,517410,Satellite Telecommunications,2,2,0.333333333333,39076.3393146
2,1,IT/Tech Services,,,00,000,18020,Columbus MSA,2015,541511,Custom Computer Programming Services,2,2,466.617010068,54986883.7935
2,1,IT/Tech Services,,,00,000,31140,Louisville/Jefferson County MSA,2015,541512,Computer Systems Design Services,2,2,2637.11616347,329201565.867
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,18020,Columbus MSA,2016,334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,2,2,0.0,440903.652049
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,21780,Evansville MSA,2022,334517,Irradiation Apparatus Manufacturing,2,2,0.0,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,29200,Lafayette-West Lafayette MSA,2021,334416,"Capacitor, Resistor, Coil, Transformer, and Other Inductor Manufacturing",2,2,18.0647932569,3091322.51933
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,23060,Fort Wayne MSA,2012,334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing",2,2,406.159121629,55572288.0195
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,29020,Kokomo MSA,2012,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,2,2,0.0,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,14020,Bloomington MSA,2013,334112,Computer Storage Device Manufacturing,2,2,0.0,0.0
0,0,Tech Total,,,00,000,43780,South Bend-Mishawaka MSA,2009,000000,,0,0,2155.865656127139,387239482.26166636
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,21780,Evansville MSA,2017,333242,Semiconductor Machinery Manufacturing,2,2,0.0,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,17140,Cincinnati MSA,2015,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,2,2,4.28971057793,2042068.46968
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,31140,Louisville/Jefferson County MSA,2013,334517,Irradiation Apparatus Manufacturing,2,2,0.0,676375.204423
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,45460,Terre Haute MSA,2007,334112,Computer Storage Device Manufacturing,2,2,0.0,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,31140,Louisville/Jefferson County MSA,2012,334512,"Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use",2,2,32.643122203,2218024.26151
2,1,IT/Tech Services,,,00,000,17140,Cincinnati MSA,2023,611420,Computer Training,2,2,30.7472432694,5417163.72046
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,14020,Bloomington MSA,2022,334610,Manufacturing and Reproducing Magnetic and Optical Media,2,2,0.0,33143.9576539
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,29020,Kokomo MSA,2009,334118,Computer Terminal and Other Computer Peripheral Equipment Manufacturing,2,2,0.0,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,17140,Cincinnati MSA,2013,333242,Semiconductor Machinery Manufacturing,2,2,82.2447593678,15299259.4255
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,31140,Louisville/Jefferson County MSA,2015,334610,Manufacturing and Reproducing Magnetic and Optical Media,2,2,145.891064858,13597239.8287
2,1,IT/Tech Services,,,00,000,31140,Louisville/Jefferson County MSA,2012,811210,Electronic and Precision Equipment Repair and Maintenance,2,2,2354.79341407,122773059.93
2,3,Software,,,00,000,45460,Terre Haute MSA,2010,513210,Software Publishers,2,2,0.0,468770.634357
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,0,000,00000,United States,2015,334515,Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals,2,2,37468.4235641,7281951881.43
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,16980,Chicago-Naperville-Elgin MSA,2009,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",2,2,7559.39212033,1860377178.24
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,29200,Lafayette-West Lafayette MSA,2012,334118,Computer Terminal and Other Computer Peripheral Equipment Manufacturing,2,2,0.0,0.0
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,14020,Bloomington MSA,2018,517112,Wireless Telecommunications Carriers (except Satellite),2,2,160.686864361,178206602.012
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,16980,Chicago-Naperville-Elgin MSA,2024,334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing",2,2,3164.60693304,941977417.04
2,1,IT/Tech Services,,,00,000,29020,Kokomo MSA,2011,541519,Other Computer Related Services,2,2,186.905321892,29579876.8418
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,23060,Fort Wayne MSA,2010,334210,Telephone Apparatus Manufacturing,2,2,78.022496415,15361478.5943
1,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,29020,Kokomo MSA,2012,000000,,1,1,243.48110170253,63185363.170770906
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,45460,Terre Haute MSA,2015,334516,Analytical Laboratory Instrument Manufacturing,2,2,0.0,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,34620,Muncie MSA,2014,334118,Computer Terminal and Other Computer Peripheral Equipment Manufacturing,2,2,0.0,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,33140,Michigan City-La Porte MSA,2009,334412,Bare Printed Circuit Board Manufacturing,2,2,0.0,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,33140,Michigan City-La Porte MSA,2013,334310,Audio and Video Equipment Manufacturing,2,2,10.0081502133,1163327.78777
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,29200,Lafayette-West Lafayette MSA,2014,517810,All Other Telecommunications,2,2,0.0,95423.7228122
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,43780,South Bend-Mishawaka MSA,2007,333242,Semiconductor Machinery Manufacturing,2,2,0.0,0.0
2,1,IT/Tech Services,,,00,000,33140,Michigan City-La Porte MSA,2023,541513,Computer Facilities Management Services,2,2,0.0,338570.28921
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,519290,Web Search Portals and All Other Information Services,2,2,174.48186169,61186335.4008
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,34620,Muncie MSA,2015,334290,Other Communications Equipment Manufacturing,2,2,0.0,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,29200,Lafayette-West Lafayette MSA,2023,334512,"Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use",2,2,0.0,0.0
1,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,43780,South Bend-Mishawaka MSA,2017,000000,,1,1,689.658066657362,349009510.245307
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2008,333242,Semiconductor Machinery Manufacturing,2,2,0.0,0.0
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2020,519290,Web Search Portals and All Other Information Services,2,2,134.217814296,35498494.0168
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,18020,Columbus MSA,2018,517410,Satellite Telecommunications,2,2,0.0,0.0
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,45460,Terre Haute MSA,2019,519290,Web Search Portals and All Other Information Services,2,2,10.2495066826,1775053.9219
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,29200,Lafayette-West Lafayette MSA,2009,517410,Satellite Telecommunications,2,2,3.5773692347,184073.203574
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,18020,Columbus MSA,2007,334118,Computer Terminal and Other Computer Peripheral Equipment Manufacturing,2,2,0.0,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,17140,Cincinnati MSA,2019,334512,"Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use",2,2,276.913859693,33406324.229
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,16980,Chicago-Naperville-Elgin MSA,2015,334519,Other Measuring and Controlling Device Manufacturing,2,2,1036.25779073,339667237.844
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,21140,Elkhart-Goshen MSA,2010,334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing",2,2,0.0,0.0
2,1,IT/Tech Services,,,00,000,23060,Fort Wayne MSA,2021,541512,Computer Systems Design Services,2,2,340.337296266,55490880.9677
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,33140,Michigan City-La Porte MSA,2011,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,2,2,0.0,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,43780,South Bend-Mishawaka MSA,2012,334413,Semiconductor and Related Device Manufacturing,2,2,0.599477375632,136379.080202
2,1,IT/Tech Services,,,00,000,21140,Elkhart-Goshen MSA,2022,811210,Electronic and Precision Equipment Repair and Maintenance,2,2,28.925587161,3615019.49673
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,45460,Terre Haute MSA,2021,334419,Other Electronic Component Manufacturing,2,2,0.0,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,29020,Kokomo MSA,2009,334419,Other Electronic Component Manufacturing,2,2,14.5,1547017.88943
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,29200,Lafayette-West Lafayette MSA,2023,517121,Telecommunications Resellers,2,2,8.61836672719,4228157.39166
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,29200,Lafayette-West Lafayette MSA,2018,334412,Bare Printed Circuit Board Manufacturing,2,2,0.0,89630.2913441
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,33140,Michigan City-La Porte MSA,2014,334416,"Capacitor, Resistor, Coil, Transformer, and Other Inductor Manufacturing",2,2,0.0,0.0
1,1,IT/Tech Services,,,00,000,31140,Louisville/Jefferson County MSA,2009,000000,,1,1,7180.511855405501,660519210.0475401
2,1,IT/Tech Services,,,00,000,31140,Louisville/Jefferson County MSA,2021,541519,Other Computer Related Services,2,2,332.941382678,41489735.5624
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,18,000,00000,Indiana,2011,334419,Other Electronic Component Manufacturing,2,2,902.705654602,52413519.709
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,21780,Evansville MSA,2012,334416,"Capacitor, Resistor, Coil, Transformer, and Other Inductor Manufacturing",2,2,0.0,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,29200,Lafayette-West Lafayette MSA,2007,334419,Other Electronic Component Manufacturing,2,2,0.0,44401.8061266
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,29020,Kokomo MSA,2019,334516,Analytical Laboratory Instrument Manufacturing,2,2,0.0,21880.5416662
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,23060,Fort Wayne MSA,2007,517121,Telecommunications Resellers,2,2,57.3014971128,6224875.83425
2,1,IT/Tech Services,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2022,611420,Computer Training,2,2,109.569381015,11679099.3315
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,34620,Muncie MSA,2009,334118,Computer Terminal and Other Computer Peripheral Equipment Manufacturing,2,2,0.0,0.0
2,1,IT/Tech Services,,,00,000,43780,South Bend-Mishawaka MSA,2014,541513,Computer Facilities Management Services,2,2,63.8023662992,13093810.2215
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2015,334519,Other Measuring and Controlling Device Manufacturing,2,2,70.7406100031,20514822.7278
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,43780,South Bend-Mishawaka MSA,2018,516210,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",2,2,50.5900777818,11725370.6571
2,1,IT/Tech Services,,,00,000,14020,Bloomington MSA,2013,541513,Computer Facilities Management Services,2,2,0.0,647954.762162
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,21140,Elkhart-Goshen MSA,2023,334515,Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals,2,2,0.0,0.0
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,17140,Cincinnati MSA,2020,517810,All Other Telecommunications,2,2,124.960374229,39928787.8107
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,43780,South Bend-Mishawaka MSA,2007,517121,Telecommunications Resellers,2,2,8.312650207,1116912.70746
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,23060,Fort Wayne MSA,2019,334419,Other Electronic Component Manufacturing,2,2,4.29037562388,492159.702071
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,29200,Lafayette-West Lafayette MSA,2022,334517,Irradiation Apparatus Manufacturing,2,2,0.0,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,29200,Lafayette-West Lafayette MSA,2020,334519,Other Measuring and Controlling Device Manufacturing,2,2,37.7747670113,4966122.54364
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,43780,South Bend-Mishawaka MSA,2018,517121,Telecommunications Resellers,2,2,9.83633547295,1224121.72604
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,34620,Muncie MSA,2012,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",2,2,0.0,139919.510054
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,16980,Chicago-Naperville-Elgin MSA,2019,517111,Wired Telecommunications Carriers,2,2,13978.2785985,5267036519.44
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,34620,Muncie MSA,2024,334517,Irradiation Apparatus Manufacturing,2,2,0.0,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,14020,Bloomington MSA,2013,334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,2,2,311.285329719,27023792.9672
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,34620,Muncie MSA,2016,517810,All Other Telecommunications,2,2,4.82951483392,1252920.78785
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,334513,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",2,2,1003.4159619,114935526.092
2,3,Software,,,00,000,31140,Louisville/Jefferson County MSA,2009,513210,Software Publishers,2,2,52.2191535335,20726034.4446
