display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,year,naics,naics_title,group_by_sort,sort,postings
0,0,Total Advanced and Traded Industries,,,00,000,21140,Elkhart-Goshen MSA,2021,000000,,0,0,18964.0
0,0,Total Advanced and Traded Industries,,,0,000,00000,United States,2023,000000,,0,0,18424248.0
0,0,Total Advanced and Traded Industries,,,00,000,29020,Kokomo MSA,2024,000000,,0,0,2402.0
0,0,Total Advanced and Traded Industries,,,00,000,33140,Michigan City-La Porte MSA,2024,000000,,0,0,5020.0
0,0,Total Advanced and Traded Industries,,,00,000,21140,Elkhart-Goshen MSA,2023,000000,,0,0,14160.0
0,0,Total Advanced and Traded Industries,,,00,000,45460,Terre Haute MSA,2020,000000,,0,0,3686.0
0,0,Total Advanced and Traded Industries,,,00,000,45460,Terre Haute MSA,2023,000000,,0,0,5020.0
0,0,Total Advanced and Traded Industries,,,00,000,33140,Michigan City-La Porte MSA,2023,000000,,0,0,5652.0
0,0,Total Advanced and Traded Industries,,,00,000,23060,Fort Wayne MSA,2020,000000,,0,0,30544.0
0,0,Total Advanced and Traded Industries,,,00,000,33140,Michigan City-La Porte MSA,2021,000000,,0,0,5308.0
0,0,Total Advanced and Traded Industries,,,18,000,00000,Indiana,2023,000000,,0,0,416334.0
0,0,Total Advanced and Traded Industries,,,00,000,31140,Louisville/Jefferson County MSA,2024,000000,,0,0,73520.0
0,0,Total Advanced and Traded Industries,,,18,000,00000,Indiana,2021,000000,,0,0,496510.0
0,0,Total Advanced and Traded Industries,,,00,000,34620,Muncie MSA,2020,000000,,0,0,3454.0
0,0,Total Advanced and Traded Industries,,,00,000,29200,Lafayette-West Lafayette MSA,2022,000000,,0,0,19054.0
0,0,Total Advanced and Traded Industries,,,00,000,23060,Fort Wayne MSA,2024,000000,,0,0,25832.0
0,0,Total Advanced and Traded Industries,,,00,000,29020,Kokomo MSA,2021,000000,,0,0,3238.0
0,0,Total Advanced and Traded Industries,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,000000,,0,0,153036.0
0,0,Total Advanced and Traded Industries,,,00,000,34620,Muncie MSA,2023,000000,,0,0,3686.0
0,0,Total Advanced and Traded Industries,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2021,000000,,0,0,215164.0
0,0,Total Advanced and Traded Industries,,,00,000,43780,South Bend-Mishawaka MSA,2020,000000,,0,0,11554.0
0,0,Total Advanced and Traded Industries,,,0,000,00000,United States,2021,000000,,0,0,22779376.0
0,0,Total Advanced and Traded Industries,,,00,000,16980,Chicago-Naperville-Elgin MSA,2024,000000,,0,0,546870.0
0,0,Total Advanced and Traded Industries,,,00,000,18020,Columbus MSA,2023,000000,,0,0,5118.0
0,0,Total Advanced and Traded Industries,,,00,000,23060,Fort Wayne MSA,2022,000000,,0,0,38650.0
0,0,Total Advanced and Traded Industries,,,00,000,29200,Lafayette-West Lafayette MSA,2024,000000,,0,0,7398.0
0,0,Total Advanced and Traded Industries,,,00,000,18020,Columbus MSA,2021,000000,,0,0,7436.0
0,0,Total Advanced and Traded Industries,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2020,000000,,0,0,171296.0
0,0,Total Advanced and Traded Industries,,,00,000,31140,Louisville/Jefferson County MSA,2020,000000,,0,0,93380.0
0,0,Total Advanced and Traded Industries,,,00,000,18020,Columbus MSA,2020,000000,,0,0,4464.0
0,0,Total Advanced and Traded Industries,,,00,000,29020,Kokomo MSA,2020,000000,,0,0,2368.0
0,0,Total Advanced and Traded Industries,,,00,000,17140,Cincinnati MSA,2024,000000,,0,0,152748.0
0,0,Total Advanced and Traded Industries,,,0,000,00000,United States,2022,000000,,0,0,24537850.0
0,0,Total Advanced and Traded Industries,,,00,000,14020,Bloomington MSA,2024,000000,,0,0,6564.0
0,0,Total Advanced and Traded Industries,,,00,000,29020,Kokomo MSA,2022,000000,,0,0,2338.0
0,0,Total Advanced and Traded Industries,,,00,000,21780,Evansville MSA,2021,000000,,0,0,19724.0
0,0,Total Advanced and Traded Industries,,,00,000,21780,Evansville MSA,2020,000000,,0,0,13816.0
0,0,Total Advanced and Traded Industries,,,00,000,34620,Muncie MSA,2022,000000,,0,0,3154.0
0,0,Total Advanced and Traded Industries,,,00,000,31140,Louisville/Jefferson County MSA,2021,000000,,0,0,115964.0
0,0,Total Advanced and Traded Industries,,,00,000,16980,Chicago-Naperville-Elgin MSA,2022,000000,,0,0,838390.0
0,0,Total Advanced and Traded Industries,,,00,000,21140,Elkhart-Goshen MSA,2024,000000,,0,0,14372.0
0,0,Total Advanced and Traded Industries,,,00,000,17140,Cincinnati MSA,2023,000000,,0,0,154242.0
0,0,Total Advanced and Traded Industries,,,18,000,00000,Indiana,2022,000000,,0,0,513706.0
0,0,Total Advanced and Traded Industries,,,00,000,43780,South Bend-Mishawaka MSA,2023,000000,,0,0,19596.0
0,0,Total Advanced and Traded Industries,,,00,000,29020,Kokomo MSA,2023,000000,,0,0,2756.0
0,0,Total Advanced and Traded Industries,,,00,000,31140,Louisville/Jefferson County MSA,2022,000000,,0,0,110636.0
1,3,Advanced and Traded Services,,,0,000,00000,United States,2021,000000,,1,1,12361296.0
1,1,Manufacturing,,,00,000,33140,Michigan City-La Porte MSA,2021,000000,,1,1,2114.0
1,3,Advanced and Traded Services,,,00,000,43780,South Bend-Mishawaka MSA,2024,000000,,1,1,5582.0
1,3,Advanced and Traded Services,,,00,000,21140,Elkhart-Goshen MSA,2022,000000,,1,1,3314.0
1,1,Manufacturing,,,00,000,23060,Fort Wayne MSA,2024,000000,,1,1,8758.0
1,2,Logistics,,,00,000,29200,Lafayette-West Lafayette MSA,2022,000000,,1,1,2586.0
1,2,Logistics,,,0,000,00000,United States,2022,000000,,1,1,4423206.0
1,1,Manufacturing,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2020,000000,,1,1,37004.0
1,1,Manufacturing,,,00,000,29020,Kokomo MSA,2023,000000,,1,1,862.0
1,2,Logistics,,,00,000,17140,Cincinnati MSA,2024,000000,,1,1,31050.0
1,2,Logistics,,,00,000,33140,Michigan City-La Porte MSA,2021,000000,,1,1,1514.0
1,3,Advanced and Traded Services,,,00,000,29200,Lafayette-West Lafayette MSA,2020,000000,,1,1,1414.0
1,2,Logistics,,,18,000,00000,Indiana,2021,000000,,1,1,146752.0
1,3,Advanced and Traded Services,,,00,000,45460,Terre Haute MSA,2023,000000,,1,1,1836.0
1,3,Advanced and Traded Services,,,00,000,23060,Fort Wayne MSA,2022,000000,,1,1,14244.0
1,2,Logistics,,,00,000,43780,South Bend-Mishawaka MSA,2021,000000,,1,1,6480.0
1,2,Logistics,,,00,000,18020,Columbus MSA,2022,000000,,1,1,528.0
1,3,Advanced and Traded Services,,,00,000,34620,Muncie MSA,2020,000000,,1,1,1244.0
1,1,Manufacturing,,,00,000,21780,Evansville MSA,2023,000000,,1,1,7538.0
1,1,Manufacturing,,,18,000,00000,Indiana,2023,000000,,1,1,156304.0
1,1,Manufacturing,,,00,000,14020,Bloomington MSA,2023,000000,,1,1,2110.0
1,2,Logistics,,,00,000,29020,Kokomo MSA,2020,000000,,1,1,960.0
1,2,Logistics,,,00,000,29200,Lafayette-West Lafayette MSA,2024,000000,,1,1,2234.0
1,1,Manufacturing,,,00,000,33140,Michigan City-La Porte MSA,2022,000000,,1,1,3090.0
1,2,Logistics,,,00,000,18020,Columbus MSA,2024,000000,,1,1,586.0
1,2,Logistics,,,00,000,43780,South Bend-Mishawaka MSA,2024,000000,,1,1,5432.0
1,1,Manufacturing,,,00,000,43780,South Bend-Mishawaka MSA,2021,000000,,1,1,5766.0
1,1,Manufacturing,,,00,000,21140,Elkhart-Goshen MSA,2023,000000,,1,1,7840.0
1,2,Logistics,,,00,000,14020,Bloomington MSA,2021,000000,,1,1,2726.0
1,2,Logistics,,,00,000,14020,Bloomington MSA,2024,000000,,1,1,2700.0
1,1,Manufacturing,,,00,000,29200,Lafayette-West Lafayette MSA,2020,000000,,1,1,1924.0
1,2,Logistics,,,00,000,21140,Elkhart-Goshen MSA,2022,000000,,1,1,4620.0
1,2,Logistics,,,00,000,16980,Chicago-Naperville-Elgin MSA,2022,000000,,1,1,189098.0
1,2,Logistics,,,18,000,00000,Indiana,2020,000000,,1,1,119834.0
1,2,Logistics,,,00,000,34620,Muncie MSA,2022,000000,,1,1,738.0
1,1,Manufacturing,,,00,000,21140,Elkhart-Goshen MSA,2020,000000,,1,1,7418.0
1,1,Manufacturing,,,00,000,31140,Louisville/Jefferson County MSA,2021,000000,,1,1,29706.0
1,2,Logistics,,,00,000,31140,Louisville/Jefferson County MSA,2021,000000,,1,1,31968.0
1,1,Manufacturing,,,00,000,34620,Muncie MSA,2023,000000,,1,1,944.0
1,1,Manufacturing,,,00,000,45460,Terre Haute MSA,2020,000000,,1,1,1038.0
1,3,Advanced and Traded Services,,,00,000,29020,Kokomo MSA,2020,000000,,1,1,848.0
1,2,Logistics,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,000000,,1,1,33282.0
1,2,Logistics,,,00,000,31140,Louisville/Jefferson County MSA,2020,000000,,1,1,24790.0
1,3,Advanced and Traded Services,,,00,000,34620,Muncie MSA,2024,000000,,1,1,1168.0
1,3,Advanced and Traded Services,,,00,000,17140,Cincinnati MSA,2022,000000,,1,1,102898.0
1,2,Logistics,,,00,000,21780,Evansville MSA,2022,000000,,1,1,5278.0
1,3,Advanced and Traded Services,,,00,000,18020,Columbus MSA,2021,000000,,1,1,2760.0
1,1,Manufacturing,,,0,000,00000,United States,2021,000000,,1,1,5876870.0
1,3,Advanced and Traded Services,,,00,000,43780,South Bend-Mishawaka MSA,2022,000000,,1,1,7756.0
1,3,Advanced and Traded Services,,,00,000,14020,Bloomington MSA,2022,000000,,1,1,2074.0
1,2,Logistics,,,00,000,23060,Fort Wayne MSA,2024,000000,,1,1,7312.0
1,3,Advanced and Traded Services,,,18,000,00000,Indiana,2022,000000,,1,1,215134.0
1,3,Advanced and Traded Services,,,00,000,34620,Muncie MSA,2022,000000,,1,1,1310.0
1,2,Logistics,,,00,000,23060,Fort Wayne MSA,2023,000000,,1,1,8946.0
1,2,Logistics,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2021,000000,,1,1,59434.0
1,1,Manufacturing,,,00,000,33140,Michigan City-La Porte MSA,2023,000000,,1,1,2710.0
1,1,Manufacturing,,,00,000,14020,Bloomington MSA,2021,000000,,1,1,4422.0
1,2,Logistics,,,00,000,29200,Lafayette-West Lafayette MSA,2023,000000,,1,1,2772.0
1,3,Advanced and Traded Services,,,00,000,43780,South Bend-Mishawaka MSA,2023,000000,,1,1,7142.0
1,1,Manufacturing,,,00,000,14020,Bloomington MSA,2022,000000,,1,1,2234.0
1,2,Logistics,,,00,000,17140,Cincinnati MSA,2021,000000,,1,1,49544.0
1,1,Manufacturing,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,000000,,1,1,40850.0
1,3,Advanced and Traded Services,,,00,000,45460,Terre Haute MSA,2024,000000,,1,1,2500.0
1,2,Logistics,,,00,000,14020,Bloomington MSA,2023,000000,,1,1,2524.0
1,2,Logistics,,,00,000,34620,Muncie MSA,2023,000000,,1,1,1370.0
1,2,Logistics,,,00,000,23060,Fort Wayne MSA,2021,000000,,1,1,12882.0
1,2,Logistics,,,00,000,29200,Lafayette-West Lafayette MSA,2021,000000,,1,1,2638.0
1,3,Advanced and Traded Services,,,00,000,34620,Muncie MSA,2021,000000,,1,1,1770.0
1,2,Logistics,,,00,000,45460,Terre Haute MSA,2024,000000,,1,1,1636.0
1,2,Logistics,,,0,000,00000,United States,2023,000000,,1,1,3643000.0
1,3,Advanced and Traded Services,,,00,000,16980,Chicago-Naperville-Elgin MSA,2022,000000,,1,1,427432.0
1,3,Advanced and Traded Services,,,00,000,21780,Evansville MSA,2024,000000,,1,1,6012.0
1,1,Manufacturing,,,00,000,16980,Chicago-Naperville-Elgin MSA,2023,000000,,1,1,173000.0
1,1,Manufacturing,,,00,000,31140,Louisville/Jefferson County MSA,2024,000000,,1,1,20946.0
1,3,Advanced and Traded Services,,,00,000,33140,Michigan City-La Porte MSA,2020,000000,,1,1,906.0
1,1,Manufacturing,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2022,000000,,1,1,60052.0
1,2,Logistics,,,00,000,43780,South Bend-Mishawaka MSA,2023,000000,,1,1,6006.0
1,3,Advanced and Traded Services,,,00,000,23060,Fort Wayne MSA,2024,000000,,1,1,9762.0
1,3,Advanced and Traded Services,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2021,000000,,1,1,106212.0
1,2,Logistics,,,00,000,33140,Michigan City-La Porte MSA,2024,000000,,1,1,1406.0
1,3,Advanced and Traded Services,,,18,000,00000,Indiana,2021,000000,,1,1,200556.0
1,1,Manufacturing,,,00,000,16980,Chicago-Naperville-Elgin MSA,2022,000000,,1,1,221860.0
1,2,Logistics,,,00,000,34620,Muncie MSA,2024,000000,,1,1,886.0
1,3,Advanced and Traded Services,,,00,000,18020,Columbus MSA,2024,000000,,1,1,986.0
1,1,Manufacturing,,,0,000,00000,United States,2020,000000,,1,1,4175396.0
1,1,Manufacturing,,,00,000,43780,South Bend-Mishawaka MSA,2024,000000,,1,1,5228.0
1,3,Advanced and Traded Services,,,00,000,17140,Cincinnati MSA,2020,000000,,1,1,75524.0
1,1,Manufacturing,,,00,000,34620,Muncie MSA,2024,000000,,1,1,732.0
1,1,Manufacturing,,,00,000,21780,Evansville MSA,2020,000000,,1,1,3952.0
1,3,Advanced and Traded Services,,,00,000,33140,Michigan City-La Porte MSA,2023,000000,,1,1,1622.0
1,3,Advanced and Traded Services,,,00,000,16980,Chicago-Naperville-Elgin MSA,2023,000000,,1,1,306980.0
1,2,Logistics,,,00,000,45460,Terre Haute MSA,2021,000000,,1,1,2182.0
1,2,Logistics,,,00,000,21140,Elkhart-Goshen MSA,2021,000000,,1,1,4054.0
1,3,Advanced and Traded Services,,,00,000,18020,Columbus MSA,2020,000000,,1,1,1540.0
1,3,Advanced and Traded Services,,,00,000,31140,Louisville/Jefferson County MSA,2021,000000,,1,1,54290.0
1,3,Advanced and Traded Services,,,00,000,45460,Terre Haute MSA,2022,000000,,1,1,1654.0
1,1,Manufacturing,,,00,000,29200,Lafayette-West Lafayette MSA,2022,000000,,1,1,12356.0
1,3,Advanced and Traded Services,,,00,000,21780,Evansville MSA,2023,000000,,1,1,6778.0
1,3,Advanced and Traded Services,,,18,000,00000,Indiana,2024,000000,,1,1,144142.0
1,1,Manufacturing,,,00,000,17140,Cincinnati MSA,2023,000000,,1,1,53772.0
1,3,Advanced and Traded Services,,,00,000,31140,Louisville/Jefferson County MSA,2024,000000,,1,1,32766.0
1,2,Logistics,,,00,000,31140,Louisville/Jefferson County MSA,2022,000000,,1,1,28324.0
1,3,Advanced and Traded Services,,,00,000,18020,Columbus MSA,2023,000000,,1,1,1250.0
1,2,Logistics,,,00,000,16980,Chicago-Naperville-Elgin MSA,2020,000000,,1,1,152426.0
1,3,Advanced and Traded Services,,,00,000,29020,Kokomo MSA,2022,000000,,1,1,714.0
1,1,Manufacturing,,,00,000,14020,Bloomington MSA,2020,000000,,1,1,2966.0
1,2,Logistics,,,00,000,21140,Elkhart-Goshen MSA,2024,000000,,1,1,3612.0
1,3,Advanced and Traded Services,,,00,000,43780,South Bend-Mishawaka MSA,2020,000000,,1,1,4414.0
1,3,Advanced and Traded Services,,,00,000,23060,Fort Wayne MSA,2021,000000,,1,1,14698.0
1,3,Advanced and Traded Services,,,00,000,45460,Terre Haute MSA,2020,000000,,1,1,942.0
1,2,Logistics,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2020,000000,,1,1,51028.0
1,1,Manufacturing,,,00,000,18020,Columbus MSA,2023,000000,,1,1,3210.0
1,3,Advanced and Traded Services,,,00,000,21140,Elkhart-Goshen MSA,2020,000000,,1,1,2152.0
1,1,Manufacturing,,,00,000,45460,Terre Haute MSA,2022,000000,,1,1,1386.0
1,2,Logistics,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2022,000000,,1,1,49888.0
1,1,Manufacturing,,,00,000,33140,Michigan City-La Porte MSA,2024,000000,,1,1,2404.0
1,2,Logistics,,,00,000,18020,Columbus MSA,2023,000000,,1,1,658.0
1,1,Manufacturing,,,00,000,45460,Terre Haute MSA,2023,000000,,1,1,1328.0
1,1,Manufacturing,,,0,000,00000,United States,2024,000000,,1,1,4941082.0
1,2,Logistics,,,18,000,00000,Indiana,2024,000000,,1,1,89542.0
1,3,Advanced and Traded Services,,,00,000,14020,Bloomington MSA,2024,000000,,1,1,2184.0
1,2,Logistics,,,00,000,31140,Louisville/Jefferson County MSA,2023,000000,,1,1,22896.0
1,2,Logistics,,,00,000,17140,Cincinnati MSA,2022,000000,,1,1,44786.0
1,1,Manufacturing,,,00,000,31140,Louisville/Jefferson County MSA,2022,000000,,1,1,31984.0
1,3,Advanced and Traded Services,,,00,000,14020,Bloomington MSA,2023,000000,,1,1,1970.0
1,3,Advanced and Traded Services,,,00,000,23060,Fort Wayne MSA,2023,000000,,1,1,12064.0
1,2,Logistics,,,00,000,18020,Columbus MSA,2021,000000,,1,1,960.0
1,2,Logistics,,,18,000,00000,Indiana,2022,000000,,1,1,113816.0
1,3,Advanced and Traded Services,,,00,000,33140,Michigan City-La Porte MSA,2021,000000,,1,1,1680.0
1,2,Logistics,,,00,000,34620,Muncie MSA,2020,000000,,1,1,1454.0
1,2,Logistics,,,0,000,00000,United States,2020,000000,,1,1,3585568.0
1,2,Logistics,,,00,000,16980,Chicago-Naperville-Elgin MSA,2021,000000,,1,1,199462.0
1,2,Logistics,,,00,000,33140,Michigan City-La Porte MSA,2020,000000,,1,1,1176.0
1,1,Manufacturing,,,00,000,17140,Cincinnati MSA,2022,000000,,1,1,71084.0
1,1,Manufacturing,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,000000,,1,1,41562.0
1,1,Manufacturing,,,18,000,00000,Indiana,2021,000000,,1,1,149202.0
1,1,Manufacturing,,,00,000,23060,Fort Wayne MSA,2023,000000,,1,1,11792.0
1,2,Logistics,,,00,000,17140,Cincinnati MSA,2023,000000,,1,1,34914.0
1,3,Advanced and Traded Services,,,0,000,00000,United States,2024,000000,,1,1,8932330.0
1,3,Advanced and Traded Services,,,00,000,31140,Louisville/Jefferson County MSA,2020,000000,,1,1,47918.0
1,1,Manufacturing,,,18,000,00000,Indiana,2022,000000,,1,1,184756.0
1,3,Advanced and Traded Services,,,00,000,21140,Elkhart-Goshen MSA,2021,000000,,1,1,3498.0
1,1,Manufacturing,,,00,000,18020,Columbus MSA,2024,000000,,1,1,2668.0
1,3,Advanced and Traded Services,,,00,000,29200,Lafayette-West Lafayette MSA,2022,000000,,1,1,4112.0
1,1,Manufacturing,,,00,000,45460,Terre Haute MSA,2024,000000,,1,1,1298.0
1,3,Advanced and Traded Services,,,00,000,14020,Bloomington MSA,2020,000000,,1,1,1750.0
1,1,Manufacturing,,,00,000,23060,Fort Wayne MSA,2021,000000,,1,1,12508.0
1,2,Logistics,,,00,000,34620,Muncie MSA,2021,000000,,1,1,1498.0
1,2,Logistics,,,00,000,43780,South Bend-Mishawaka MSA,2020,000000,,1,1,3886.0
1,2,Logistics,,,00,000,16980,Chicago-Naperville-Elgin MSA,2023,000000,,1,1,149446.0
1,1,Manufacturing,,,00,000,16980,Chicago-Naperville-Elgin MSA,2024,000000,,1,1,153014.0
1,1,Manufacturing,,,00,000,43780,South Bend-Mishawaka MSA,2023,000000,,1,1,6448.0
1,3,Advanced and Traded Services,,,00,000,29020,Kokomo MSA,2023,000000,,1,1,876.0
1,1,Manufacturing,,,00,000,16980,Chicago-Naperville-Elgin MSA,2021,000000,,1,1,196638.0
1,1,Manufacturing,,,00,000,18020,Columbus MSA,2020,000000,,1,1,2084.0
1,2,Logistics,,,0,000,00000,United States,2021,000000,,1,1,4541210.0
1,2,Logistics,,,00,000,21780,Evansville MSA,2023,000000,,1,1,5136.0
1,2,Logistics,,,00,000,43780,South Bend-Mishawaka MSA,2022,000000,,1,1,6832.0
1,2,Logistics,,,00,000,21140,Elkhart-Goshen MSA,2023,000000,,1,1,3710.0
1,1,Manufacturing,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2021,000000,,1,1,49518.0
1,1,Manufacturing,,,0,000,00000,United States,2022,000000,,1,1,7166968.0
1,3,Advanced and Traded Services,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2022,000000,,1,1,109110.0
1,1,Manufacturing,,,00,000,34620,Muncie MSA,2020,000000,,1,1,756.0
1,1,Manufacturing,,,00,000,14020,Bloomington MSA,2024,000000,,1,1,1680.0
1,2,Logistics,,,00,000,16980,Chicago-Naperville-Elgin MSA,2024,000000,,1,1,122270.0
1,1,Manufacturing,,,00,000,17140,Cincinnati MSA,2024,000000,,1,1,52580.0
1,1,Manufacturing,,,00,000,21140,Elkhart-Goshen MSA,2024,000000,,1,1,8014.0
1,2,Logistics,,,00,000,31140,Louisville/Jefferson County MSA,2024,000000,,1,1,19808.0
1,1,Manufacturing,,,00,000,18020,Columbus MSA,2022,000000,,1,1,4244.0
1,3,Advanced and Traded Services,,,00,000,29020,Kokomo MSA,2021,000000,,1,1,1198.0
1,3,Advanced and Traded Services,,,00,000,29020,Kokomo MSA,2024,000000,,1,1,1008.0
1,2,Logistics,,,00,000,33140,Michigan City-La Porte MSA,2022,000000,,1,1,970.0
1,1,Manufacturing,,,00,000,21780,Evansville MSA,2021,000000,,1,1,6394.0
1,2,Logistics,,,00,000,14020,Bloomington MSA,2022,000000,,1,1,2294.0
1,1,Manufacturing,,,00,000,31140,Louisville/Jefferson County MSA,2020,000000,,1,1,20672.0
1,3,Advanced and Traded Services,,,00,000,43780,South Bend-Mishawaka MSA,2021,000000,,1,1,7580.0
1,1,Manufacturing,,,00,000,23060,Fort Wayne MSA,2020,000000,,1,1,7822.0
1,3,Advanced and Traded Services,,,18,000,00000,Indiana,2020,000000,,1,1,144918.0
1,3,Advanced and Traded Services,,,00,000,29200,Lafayette-West Lafayette MSA,2024,000000,,1,1,2172.0
1,2,Logistics,,,00,000,23060,Fort Wayne MSA,2020,000000,,1,1,10578.0
1,3,Advanced and Traded Services,,,00,000,17140,Cincinnati MSA,2024,000000,,1,1,69118.0
1,3,Advanced and Traded Services,,,00,000,21140,Elkhart-Goshen MSA,2023,000000,,1,1,2610.0
1,2,Logistics,,,00,000,29020,Kokomo MSA,2022,000000,,1,1,506.0
1,1,Manufacturing,,,00,000,29200,Lafayette-West Lafayette MSA,2023,000000,,1,1,28370.0
1,1,Manufacturing,,,00,000,21140,Elkhart-Goshen MSA,2021,000000,,1,1,11412.0
1,1,Manufacturing,,,00,000,45460,Terre Haute MSA,2021,000000,,1,1,1208.0
1,3,Advanced and Traded Services,,,00,000,17140,Cincinnati MSA,2021,000000,,1,1,91046.0
1,2,Logistics,,,00,000,17140,Cincinnati MSA,2020,000000,,1,1,39348.0
1,2,Logistics,,,00,000,23060,Fort Wayne MSA,2022,000000,,1,1,10114.0
1,2,Logistics,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,000000,,1,1,39446.0
1,1,Manufacturing,,,0,000,00000,United States,2023,000000,,1,1,5401920.0
1,1,Manufacturing,,,00,000,18020,Columbus MSA,2021,000000,,1,1,3716.0
1,3,Advanced and Traded Services,,,00,000,21140,Elkhart-Goshen MSA,2024,000000,,1,1,2746.0
1,2,Logistics,,,00,000,33140,Michigan City-La Porte MSA,2023,000000,,1,1,1320.0
1,1,Manufacturing,,,00,000,29020,Kokomo MSA,2022,000000,,1,1,1118.0
1,1,Manufacturing,,,00,000,33140,Michigan City-La Porte MSA,2020,000000,,1,1,1078.0
1,1,Manufacturing,,,00,000,34620,Muncie MSA,2022,000000,,1,1,1106.0
1,1,Manufacturing,,,00,000,31140,Louisville/Jefferson County MSA,2023,000000,,1,1,25720.0
1,2,Logistics,,,00,000,21780,Evansville MSA,2020,000000,,1,1,4150.0
1,3,Advanced and Traded Services,,,00,000,23060,Fort Wayne MSA,2020,000000,,1,1,12144.0
1,1,Manufacturing,,,00,000,29200,Lafayette-West Lafayette MSA,2024,000000,,1,1,2992.0
1,1,Manufacturing,,,00,000,29020,Kokomo MSA,2020,000000,,1,1,560.0
1,3,Advanced and Traded Services,,,00,000,16980,Chicago-Naperville-Elgin MSA,2021,000000,,1,1,427422.0
1,3,Advanced and Traded Services,,,00,000,33140,Michigan City-La Porte MSA,2024,000000,,1,1,1210.0
1,3,Advanced and Traded Services,,,00,000,16980,Chicago-Naperville-Elgin MSA,2020,000000,,1,1,337878.0
1,2,Logistics,,,0,000,00000,United States,2024,000000,,1,1,3321504.0
