display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,Year,naics,naics_title,group_by_sort,sort,postings
1,1,Manufacturing,0,,00,000,29200,Lafayette-West Lafayette MSA,2019,000000,,1,1,2848.0
1,1,Manufacturing,0,,18,000,00000,Indiana,2022,000000,,1,1,268044.0
1,2,Logistics,0,,00,000,31140,Louisville/Jefferson County MSA,2019,000000,,1,1,40485.0
1,2,Logistics,0,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2020,000000,,1,1,81854.0
1,1,Manufacturing,0,,00,000,16980,Chicago-Naperville-Elgin MSA,2021,000000,,1,1,292702.0
1,2,Logistics,0,,0,000,00000,United States,2019,000000,,1,1,5171989.0
1,2,Logistics,0,,00,000,23060,Fort Wayne MSA,2020,000000,,1,1,17626.0
1,2,Logistics,0,,00,000,31140,Louisville/Jefferson County MSA,2020,000000,,1,1,40619.0
1,2,Logistics,0,,00,000,14020,Bloomington MSA,2021,000000,,1,1,4265.0
1,1,Manufacturing,0,,00,000,17140,Cincinnati MSA,2021,000000,,1,1,90100.0
1,1,Manufacturing,0,,00,000,17140,Cincinnati MSA,2019,000000,,1,1,63095.0
1,1,Manufacturing,0,,00,000,17140,Cincinnati MSA,2023,000000,,1,1,70433.0
1,2,Logistics,0,,00,000,21780,Evansville MSA,2023,000000,,1,1,7100.0
1,1,Manufacturing,0,,00,000,34620,Muncie MSA,2020,000000,,1,1,984.0
1,1,Manufacturing,0,,00,000,29020,Kokomo MSA,2021,000000,,1,1,1538.0
1,2,Logistics,0,,00,000,21140,Elkhart-Goshen MSA,2019,000000,,1,1,2267.0
1,1,Manufacturing,0,,00,000,29200,Lafayette-West Lafayette MSA,2023,000000,,1,1,33000.0
1,1,Manufacturing,0,,00,000,21140,Elkhart-Goshen MSA,2023,000000,,1,1,10155.0
1,2,Logistics,0,,00,000,43780,South Bend-Mishawaka MSA,2021,000000,,1,1,9267.0
1,2,Logistics,0,,00,000,45460,Terre Haute MSA,2020,000000,,1,1,2374.0
1,2,Logistics,0,,0,000,00000,United States,2023,000000,,1,1,5028297.0
1,1,Manufacturing,0,,18,000,00000,Indiana,2021,000000,,1,1,219469.0
1,2,Logistics,0,,00,000,34620,Muncie MSA,2021,000000,,1,1,2495.0
1,1,Manufacturing,0,,00,000,34620,Muncie MSA,2019,000000,,1,1,802.0
1,1,Manufacturing,0,,00,000,33140,Michigan City-La Porte MSA,2021,000000,,1,1,2802.0
1,2,Logistics,0,,00,000,21780,Evansville MSA,2019,000000,,1,1,4861.0
1,1,Manufacturing,0,,00,000,45460,Terre Haute MSA,2022,000000,,1,1,1830.0
1,1,Manufacturing,0,,00,000,29200,Lafayette-West Lafayette MSA,2020,000000,,1,1,2534.0
1,2,Logistics,0,,00,000,31140,Louisville/Jefferson County MSA,2021,000000,,1,1,53384.0
1,1,Manufacturing,0,,00,000,21780,Evansville MSA,2019,000000,,1,1,5863.0
1,1,Manufacturing,0,,00,000,33140,Michigan City-La Porte MSA,2019,000000,,1,1,2018.0
1,1,Manufacturing,0,,00,000,43780,South Bend-Mishawaka MSA,2023,000000,,1,1,8426.0
1,1,Manufacturing,0,,00,000,16980,Chicago-Naperville-Elgin MSA,2019,000000,,1,1,235779.0
1,1,Manufacturing,0,,0,000,00000,United States,2023,000000,,1,1,7099178.0
1,1,Manufacturing,0,,0,000,00000,United States,2020,000000,,1,1,6207475.0
1,1,Manufacturing,0,,00,000,21780,Evansville MSA,2022,000000,,1,1,12393.0
1,1,Manufacturing,0,,00,000,17140,Cincinnati MSA,2020,000000,,1,1,61087.0
1,2,Logistics,0,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2021,000000,,1,1,98057.0
1,1,Manufacturing,0,,18,000,00000,Indiana,2020,000000,,1,1,138807.0
1,2,Logistics,0,,00,000,29200,Lafayette-West Lafayette MSA,2022,000000,,1,1,3548.0
1,2,Logistics,0,,00,000,31140,Louisville/Jefferson County MSA,2022,000000,,1,1,46229.0
1,2,Logistics,0,,00,000,29020,Kokomo MSA,2020,000000,,1,1,1311.0
1,2,Logistics,0,,00,000,43780,South Bend-Mishawaka MSA,2022,000000,,1,1,9067.0
1,2,Logistics,0,,18,000,00000,Indiana,2021,000000,,1,1,237560.0
1,1,Manufacturing,0,,00,000,16980,Chicago-Naperville-Elgin MSA,2022,000000,,1,1,321253.0
1,2,Logistics,0,,00,000,29200,Lafayette-West Lafayette MSA,2020,000000,,1,1,3015.0
1,2,Logistics,0,,00,000,23060,Fort Wayne MSA,2021,000000,,1,1,22264.0
1,2,Logistics,0,,00,000,16980,Chicago-Naperville-Elgin MSA,2019,000000,,1,1,199118.0
1,2,Logistics,0,,00,000,18020,Columbus MSA,2021,000000,,1,1,1789.0
1,2,Logistics,0,,00,000,21780,Evansville MSA,2020,000000,,1,1,5527.0
1,1,Manufacturing,0,,00,000,45460,Terre Haute MSA,2021,000000,,1,1,1634.0
1,1,Manufacturing,0,,00,000,31140,Louisville/Jefferson County MSA,2020,000000,,1,1,31588.0
1,1,Manufacturing,0,,00,000,18020,Columbus MSA,2021,000000,,1,1,5476.0
1,1,Manufacturing,0,,00,000,18020,Columbus MSA,2020,000000,,1,1,2657.0
1,2,Logistics,0,,00,000,21140,Elkhart-Goshen MSA,2022,000000,,1,1,5940.0
1,2,Logistics,0,,00,000,16980,Chicago-Naperville-Elgin MSA,2021,000000,,1,1,322379.0
1,2,Logistics,0,,00,000,33140,Michigan City-La Porte MSA,2023,000000,,1,1,1875.0
1,2,Logistics,0,,0,000,00000,United States,2020,000000,,1,1,5535419.0
1,2,Logistics,0,,18,000,00000,Indiana,2020,000000,,1,1,179533.0
1,1,Manufacturing,0,,00,000,29020,Kokomo MSA,2023,000000,,1,1,1199.0
1,1,Manufacturing,0,,00,000,14020,Bloomington MSA,2023,000000,,1,1,2872.0
1,2,Logistics,0,,00,000,21140,Elkhart-Goshen MSA,2021,000000,,1,1,6020.0
1,2,Logistics,0,,00,000,34620,Muncie MSA,2023,000000,,1,1,2045.0
1,2,Logistics,0,,00,000,23060,Fort Wayne MSA,2022,000000,,1,1,16726.0
1,2,Logistics,0,,00,000,17140,Cincinnati MSA,2020,000000,,1,1,61837.0
1,2,Logistics,0,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2019,000000,,1,1,76082.0
1,2,Logistics,0,,00,000,29200,Lafayette-West Lafayette MSA,2021,000000,,1,1,3986.0
1,2,Logistics,0,,00,000,34620,Muncie MSA,2019,000000,,1,1,1058.0
1,2,Logistics,0,,00,000,29020,Kokomo MSA,2022,000000,,1,1,744.0
1,2,Logistics,0,,00,000,23060,Fort Wayne MSA,2023,000000,,1,1,12457.0
1,1,Manufacturing,0,,00,000,21140,Elkhart-Goshen MSA,2022,000000,,1,1,16838.0
1,1,Manufacturing,0,,00,000,29020,Kokomo MSA,2019,000000,,1,1,600.0
1,1,Manufacturing,0,,00,000,34620,Muncie MSA,2022,000000,,1,1,1610.0
1,2,Logistics,0,,00,000,17140,Cincinnati MSA,2023,000000,,1,1,48819.0
1,1,Manufacturing,0,,00,000,43780,South Bend-Mishawaka MSA,2021,000000,,1,1,8047.0
1,1,Manufacturing,0,,00,000,14020,Bloomington MSA,2022,000000,,1,1,3149.0
1,1,Manufacturing,0,,00,000,29200,Lafayette-West Lafayette MSA,2021,000000,,1,1,3972.0
1,1,Manufacturing,0,,00,000,34620,Muncie MSA,2021,000000,,1,1,1872.0
1,1,Manufacturing,0,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2020,000000,,1,1,55647.0
1,1,Manufacturing,0,,00,000,31140,Louisville/Jefferson County MSA,2019,000000,,1,1,38004.0
1,2,Logistics,0,,00,000,29200,Lafayette-West Lafayette MSA,2023,000000,,1,1,3746.0
1,1,Manufacturing,0,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2019,000000,,1,1,62812.0
1,2,Logistics,0,,18,000,00000,Indiana,2022,000000,,1,1,181017.0
1,2,Logistics,0,,00,000,18020,Columbus MSA,2022,000000,,1,1,1088.0
1,2,Logistics,0,,00,000,34620,Muncie MSA,2020,000000,,1,1,1967.0
1,2,Logistics,0,,00,000,33140,Michigan City-La Porte MSA,2022,000000,,1,1,1560.0
1,1,Manufacturing,0,,0,000,00000,United States,2022,000000,,1,1,10494831.0
1,1,Manufacturing,0,,00,000,31140,Louisville/Jefferson County MSA,2022,000000,,1,1,49647.0
1,1,Manufacturing,0,,00,000,33140,Michigan City-La Porte MSA,2020,000000,,1,1,1368.0
1,2,Logistics,0,,00,000,18020,Columbus MSA,2023,000000,,1,1,1009.0
1,1,Manufacturing,0,,18,000,00000,Indiana,2023,000000,,1,1,199400.0
1,1,Manufacturing,0,,00,000,43780,South Bend-Mishawaka MSA,2019,000000,,1,1,3939.0
1,2,Logistics,0,,00,000,43780,South Bend-Mishawaka MSA,2020,000000,,1,1,5828.0
1,1,Manufacturing,0,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,000000,,1,1,53401.0
1,1,Manufacturing,0,,00,000,29020,Kokomo MSA,2020,000000,,1,1,683.0
1,1,Manufacturing,0,,00,000,18020,Columbus MSA,2023,000000,,1,1,4201.0
1,2,Logistics,0,,18,000,00000,Indiana,2019,000000,,1,1,142321.0
1,1,Manufacturing,0,,00,000,45460,Terre Haute MSA,2023,000000,,1,1,1872.0
1,1,Manufacturing,0,,00,000,23060,Fort Wayne MSA,2022,000000,,1,1,21694.0
1,1,Manufacturing,0,,00,000,43780,South Bend-Mishawaka MSA,2020,000000,,1,1,4303.0
1,1,Manufacturing,0,,00,000,23060,Fort Wayne MSA,2021,000000,,1,1,19461.0
1,2,Logistics,0,,00,000,45460,Terre Haute MSA,2023,000000,,1,1,2618.0
1,1,Manufacturing,0,,00,000,16980,Chicago-Naperville-Elgin MSA,2020,000000,,1,1,207023.0
1,1,Manufacturing,0,,00,000,21140,Elkhart-Goshen MSA,2019,000000,,1,1,5749.0
1,2,Logistics,0,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,000000,,1,1,55462.0
1,2,Logistics,0,,00,000,18020,Columbus MSA,2020,000000,,1,1,1193.0
1,2,Logistics,0,,00,000,21780,Evansville MSA,2022,000000,,1,1,7913.0
1,1,Manufacturing,0,,00,000,17140,Cincinnati MSA,2022,000000,,1,1,110088.0
1,1,Manufacturing,0,,00,000,34620,Muncie MSA,2023,000000,,1,1,1244.0
1,2,Logistics,0,,00,000,43780,South Bend-Mishawaka MSA,2019,000000,,1,1,4817.0
1,1,Manufacturing,0,,00,000,33140,Michigan City-La Porte MSA,2022,000000,,1,1,4433.0
1,2,Logistics,0,,18,000,00000,Indiana,2023,000000,,1,1,146737.0
1,1,Manufacturing,0,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2022,000000,,1,1,89695.0
1,2,Logistics,0,,00,000,45460,Terre Haute MSA,2022,000000,,1,1,2472.0
1,1,Manufacturing,0,,00,000,45460,Terre Haute MSA,2020,000000,,1,1,1345.0
1,1,Manufacturing,0,,00,000,23060,Fort Wayne MSA,2020,000000,,1,1,12819.0
1,2,Logistics,0,,00,000,33140,Michigan City-La Porte MSA,2019,000000,,1,1,995.0
1,2,Logistics,0,,00,000,17140,Cincinnati MSA,2019,000000,,1,1,49056.0
1,1,Manufacturing,0,,00,000,18020,Columbus MSA,2022,000000,,1,1,5799.0
1,1,Manufacturing,0,,0,000,00000,United States,2019,000000,,1,1,6822353.0
1,2,Logistics,0,,00,000,14020,Bloomington MSA,2020,000000,,1,1,3384.0
1,2,Logistics,0,,00,000,18020,Columbus MSA,2019,000000,,1,1,1009.0
1,2,Logistics,0,,00,000,29020,Kokomo MSA,2019,000000,,1,1,817.0
1,2,Logistics,0,,00,000,21780,Evansville MSA,2021,000000,,1,1,8640.0
0,0,Manufacturing & Logistics Total,0,,00,000,45460,Terre Haute MSA,2021,000000,,0,0,5139.0
0,0,Manufacturing & Logistics Total,0,,00,000,45460,Terre Haute MSA,2020,000000,,0,0,3719.0
0,0,Manufacturing & Logistics Total,0,,00,000,43780,South Bend-Mishawaka MSA,2020,000000,,0,0,10131.0
0,0,Manufacturing & Logistics Total,0,,00,000,29200,Lafayette-West Lafayette MSA,2022,000000,,0,0,17587.0
0,0,Manufacturing & Logistics Total,0,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2020,000000,,0,0,137501.0
0,0,Manufacturing & Logistics Total,0,,18,000,00000,Indiana,2021,000000,,0,0,457029.0
0,0,Manufacturing & Logistics Total,0,,00,000,29200,Lafayette-West Lafayette MSA,2021,000000,,0,0,7958.0
0,0,Manufacturing & Logistics Total,0,,00,000,23060,Fort Wayne MSA,2021,000000,,0,0,41725.0
0,0,Manufacturing & Logistics Total,0,,00,000,14020,Bloomington MSA,2023,000000,,0,0,6399.0
0,0,Manufacturing & Logistics Total,0,,0,000,00000,United States,2022,000000,,0,0,17475544.0
0,0,Manufacturing & Logistics Total,0,,00,000,33140,Michigan City-La Porte MSA,2020,000000,,0,0,3037.0
0,0,Manufacturing & Logistics Total,0,,00,000,21140,Elkhart-Goshen MSA,2021,000000,,0,0,22651.0
0,0,Manufacturing & Logistics Total,0,,00,000,14020,Bloomington MSA,2019,000000,,0,0,4888.0
0,0,Manufacturing & Logistics Total,0,,00,000,43780,South Bend-Mishawaka MSA,2022,000000,,0,0,20708.0
0,0,Manufacturing & Logistics Total,0,,00,000,29020,Kokomo MSA,2020,000000,,0,0,1994.0
1,2,Logistics,0,,00,000,29020,Kokomo MSA,2023,000000,,1,1,1368.0
1,1,Manufacturing,0,,00,000,21780,Evansville MSA,2020,000000,,1,1,5491.0
1,2,Logistics,0,,00,000,43780,South Bend-Mishawaka MSA,2023,000000,,1,1,7606.0
1,1,Manufacturing,0,,00,000,16980,Chicago-Naperville-Elgin MSA,2023,000000,,1,1,224225.0
1,2,Logistics,0,,00,000,21140,Elkhart-Goshen MSA,2023,000000,,1,1,4683.0
1,1,Manufacturing,0,,0,000,00000,United States,2021,000000,,1,1,8871360.0
1,2,Logistics,0,,00,000,29200,Lafayette-West Lafayette MSA,2019,000000,,1,1,2011.0
1,2,Logistics,0,,00,000,45460,Terre Haute MSA,2021,000000,,1,1,3505.0
1,2,Logistics,0,,00,000,34620,Muncie MSA,2022,000000,,1,1,1127.0
1,1,Manufacturing,0,,00,000,29200,Lafayette-West Lafayette MSA,2022,000000,,1,1,14039.0
1,1,Manufacturing,0,,18,000,00000,Indiana,2019,000000,,1,1,136721.0
1,2,Logistics,0,,00,000,17140,Cincinnati MSA,2021,000000,,1,1,82405.0
1,2,Logistics,0,,00,000,14020,Bloomington MSA,2019,000000,,1,1,2394.0
1,2,Logistics,0,,00,000,23060,Fort Wayne MSA,2019,000000,,1,1,14254.0
1,2,Logistics,0,,00,000,16980,Chicago-Naperville-Elgin MSA,2022,000000,,1,1,288819.0
1,2,Logistics,0,,00,000,14020,Bloomington MSA,2022,000000,,1,1,3633.0
1,1,Manufacturing,0,,00,000,14020,Bloomington MSA,2019,000000,,1,1,2494.0
1,2,Logistics,0,,00,000,16980,Chicago-Naperville-Elgin MSA,2023,000000,,1,1,205098.0
1,2,Logistics,0,,00,000,16980,Chicago-Naperville-Elgin MSA,2020,000000,,1,1,233494.0
1,2,Logistics,0,,00,000,21140,Elkhart-Goshen MSA,2020,000000,,1,1,3193.0
1,2,Logistics,0,,00,000,31140,Louisville/Jefferson County MSA,2023,000000,,1,1,32432.0
1,2,Logistics,0,,0,000,00000,United States,2022,000000,,1,1,6980713.0
2,1,Manufacturing,1,Agbiosciences Manufacturing,00,000,33140,Michigan City-La Porte MSA,2023,000000,,2,2,391.0
2,1,Manufacturing,6,Energy Manufacturing,00,000,33140,Michigan City-La Porte MSA,2022,000000,,2,2,375.0
2,1,Manufacturing,1,Agbiosciences Manufacturing,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2021,000000,,2,2,10054.0
2,2,Logistics,7,Freight Transportation and Logistics,00,000,23060,Fort Wayne MSA,2020,000000,,2,2,11074.0
2,2,Logistics,14,Wholesale Distribution,00,000,34620,Muncie MSA,2022,000000,,2,2,561.0
2,1,Manufacturing,8,Furniture and Wood Products Manufacturing,00,000,29200,Lafayette-West Lafayette MSA,2023,000000,,2,2,20.0
2,1,Manufacturing,2,Aircraft/Aerospace Manufacturing,00,000,17140,Cincinnati MSA,2021,000000,,2,2,8625.0
2,1,Manufacturing,9,Industrial Machinery Manufacturing,00,000,17140,Cincinnati MSA,2023,000000,,2,2,6477.0
2,1,Manufacturing,4,Consumer Products Manufacturing,00,000,29020,Kokomo MSA,2019,000000,,2,2,16.0
2,2,Logistics,14,Wholesale Distribution,18,000,00000,Indiana,2020,000000,,2,2,66409.0
1,1,Manufacturing,0,,00,000,14020,Bloomington MSA,2020,000000,,1,1,3735.0
1,1,Manufacturing,0,,00,000,33140,Michigan City-La Porte MSA,2023,000000,,1,1,3715.0
1,1,Manufacturing,0,,00,000,21140,Elkhart-Goshen MSA,2021,000000,,1,1,16631.0
1,1,Manufacturing,0,,00,000,29020,Kokomo MSA,2022,000000,,1,1,1743.0
1,1,Manufacturing,0,,00,000,23060,Fort Wayne MSA,2019,000000,,1,1,11218.0
1,2,Logistics,0,,00,000,17140,Cincinnati MSA,2022,000000,,1,1,73566.0
1,2,Logistics,0,,0,000,00000,United States,2021,000000,,1,1,7425289.0
1,1,Manufacturing,0,,00,000,31140,Louisville/Jefferson County MSA,2021,000000,,1,1,45237.0
1,1,Manufacturing,0,,00,000,21780,Evansville MSA,2023,000000,,1,1,10072.0
1,2,Logistics,0,,00,000,14020,Bloomington MSA,2023,000000,,1,1,3527.0
1,1,Manufacturing,0,,00,000,14020,Bloomington MSA,2021,000000,,1,1,6943.0
1,2,Logistics,0,,00,000,33140,Michigan City-La Porte MSA,2021,000000,,1,1,2468.0
2,1,Manufacturing,13,x-All Other Manufacturing,00,000,23060,Fort Wayne MSA,2021,000000,,2,2,3061.0
2,1,Manufacturing,4,Consumer Products Manufacturing,00,000,31140,Louisville/Jefferson County MSA,2020,000000,,2,2,2687.0
2,1,Manufacturing,1,Agbiosciences Manufacturing,00,000,14020,Bloomington MSA,2022,000000,,2,2,237.0
2,1,Manufacturing,3,Automotive/Motor Vehicle Manufacturing,00,000,33140,Michigan City-La Porte MSA,2022,000000,,2,2,135.0
2,1,Manufacturing,13,x-All Other Manufacturing,00,000,45460,Terre Haute MSA,2019,000000,,2,2,231.0
2,2,Logistics,14,Wholesale Distribution,00,000,21140,Elkhart-Goshen MSA,2021,000000,,2,2,3830.0
2,1,Manufacturing,5,Electronic Components and Products Manufacturing,0,000,00000,United States,2021,000000,,2,2,1022212.0
2,1,Manufacturing,9,Industrial Machinery Manufacturing,18,000,00000,Indiana,2020,000000,,2,2,8660.0
2,1,Manufacturing,1,Agbiosciences Manufacturing,00,000,18020,Columbus MSA,2019,000000,,2,2,70.0
2,1,Manufacturing,4,Consumer Products Manufacturing,00,000,14020,Bloomington MSA,2020,000000,,2,2,57.0
2,1,Manufacturing,6,Energy Manufacturing,00,000,17140,Cincinnati MSA,2023,000000,,2,2,1443.0
2,1,Manufacturing,13,x-All Other Manufacturing,00,000,29020,Kokomo MSA,2020,000000,,2,2,26.0
2,1,Manufacturing,5,Electronic Components and Products Manufacturing,00,000,31140,Louisville/Jefferson County MSA,2019,000000,,2,2,914.0
2,1,Manufacturing,1,Agbiosciences Manufacturing,00,000,43780,South Bend-Mishawaka MSA,2023,000000,,2,2,923.0
2,1,Manufacturing,3,Automotive/Motor Vehicle Manufacturing,00,000,14020,Bloomington MSA,2023,000000,,2,2,120.0
2,1,Manufacturing,1,Agbiosciences Manufacturing,00,000,16980,Chicago-Naperville-Elgin MSA,2020,000000,,2,2,37699.0
